email_size,attachment_count,hour,day_of_week,content_length
21223,0,8,0,363
28195,4,8,0,398
33781,0,8,0,335
34156,0,8,0,234
19005,0,8,0,328
42226,0,8,0,255
22616,0,8,0,499
31160,0,8,0,287
32293,0,8,0,422
48586,0,8,0,338
52695,0,8,0,330
29538,0,8,0,430
36829,0,8,0,342
18001,0,8,0,369
43610,0,8,0,320
21286,0,8,0,257
25402,3,8,0,315
34380,0,8,0,465
29483,0,8,0,297
47235,0,8,0,324
15835,0,8,0,405
20385,1,8,0,351
43607,0,8,0,323
22218,0,8,0,338
18326,0,8,0,387
31952,0,8,0,356
29252,0,8,0,368
26315,0,8,0,386
47693,0,8,0,381
20764,0,8,0,403
21906,0,8,0,458
23005,0,8,0,373
37457,0,8,0,295
14622,0,8,0,378
32431,1,8,0,369
29847,1,8,0,446
28045,0,8,0,473
29376,1,8,0,341
16430,1,8,0,387
21984,1,8,0,402
21928,0,8,0,334
25958,0,8,0,357
39661,0,8,0,430
41561,0,8,0,345
46881,0,8,0,359
22007,0,8,0,285
35958,0,8,0,298
21510,0,8,0,404
21733,0,8,0,294
23518,1,8,0,405
30777,0,8,0,297
29676,0,8,0,305
29738,0,8,0,345
36752,0,8,0,333
23944,0,8,0,317
41048,0,8,0,289
29345,0,8,0,333
14566,0,8,0,383
21510,0,8,0,441
37078,0,8,0,384
16057,0,8,0,346
28558,4,8,0,318
36395,0,8,0,391
40491,0,8,0,266
17379,0,8,0,363
26988,0,8,0,445
23713,0,8,0,219
33277,0,8,0,340
53879,3,8,0,292
15211,0,8,0,381
33011,0,8,0,366
21832,0,8,0,338
22376,0,8,0,409
22376,0,8,0,370
39546,0,8,0,337
35156,0,8,0,436
18097,2,8,0,143
41481,0,8,0,450
54489,0,8,0,464
15818,0,8,0,290
39514,0,8,0,352
26625,1,8,0,241
30407,0,8,0,462
31910,1,8,0,307
21798,1,8,0,404
41401,0,8,0,474
26330,0,8,0,419
34681,0,8,0,429
35578,0,8,0,418
44721,0,8,0,451
28997,1,8,0,229
32450,7,8,0,304
30024,3,8,0,310
24224,0,8,0,300
31046,1,8,0,308
24478,0,8,0,469
29467,0,8,0,445
23552,1,8,0,397
27689,2,8,0,350
21956,0,8,0,246
28760,0,8,0,402
32373,0,8,0,296
50339,0,8,0,329
27422,0,8,0,381
31802,1,8,0,314
25434,0,8,0,203
29750,0,8,0,187
15283,0,8,0,353
29739,0,8,0,267
33239,0,8,0,452
33604,0,8,0,320
28178,0,8,0,343
27406,0,8,0,346
11179,0,8,0,173
41925,0,8,0,209
32982,0,8,0,236
37880,1,8,0,359
33471,0,8,0,416
18779,9,8,0,310
25906,0,8,0,261
23123,0,8,0,364
16859,0,8,0,336
41337,0,8,0,332
24834,1,8,0,375
28903,2,8,0,440
33888,0,8,0,370
35668,1,8,0,312
13693,0,8,0,278
28147,0,8,0,397
53083,0,8,0,218
22935,7,8,0,378
16594,2,8,0,301
21915,0,8,0,326
42301,0,8,0,352
33257,0,8,0,293
44402,2,8,0,355
35084,1,8,0,300
41801,0,8,0,339
26874,0,8,0,320
22843,0,8,0,412
18509,0,8,0,356
38437,0,8,0,378
21597,0,8,0,416
33842,0,8,0,369
32416,0,8,0,256
29268,0,8,0,390
32286,0,8,0,428
38646,0,8,0,402
28761,0,8,0,317
53912,0,8,0,343
25496,0,8,0,432
31151,0,8,0,452
40353,0,8,0,324
21254,1,8,0,460
15829,2,8,0,285
18884,3,8,0,386
25968,0,8,0,239
23695,2,8,0,303
34458,1,8,0,247
23689,0,8,0,430
35149,0,8,0,344
27422,1,8,0,337
29406,0,8,0,262
28846,0,8,0,433
48405,1,8,0,442
17689,0,8,0,436
19815,0,8,0,245
26443,0,8,0,380
46068,7,8,0,387
23728,2,8,0,271
41948,1,8,0,334
20639,0,8,0,377
33171,0,8,0,301
28163,0,8,0,419
17021,2,8,0,405
18898,0,8,0,372
17924,0,8,0,332
24975,2,8,0,311
36204,0,8,0,331
21161,0,8,0,425
40018,1,8,0,268
35329,1,8,0,285
64069,2,8,0,359
21280,0,8,0,407
18405,0,8,0,381
47607,0,8,0,412
29307,0,8,0,480
16776,0,8,0,188
16876,4,8,0,402
15323,0,8,0,347
28356,0,8,0,270
25515,0,8,0,383
32258,0,8,0,383
27901,0,8,0,400
38680,1,8,0,489
39488,0,8,0,375
37845,0,8,0,243
16780,0,8,0,411
29241,0,8,0,467
23219,0,8,0,354
25657,0,8,0,360
30170,0,8,0,292
22471,0,8,0,474
27853,0,8,0,286
41024,0,8,0,380
42381,0,8,0,466
24937,0,8,0,283
21358,2,8,0,390
46210,0,8,0,269
25866,0,8,0,365
27020,0,8,0,337
48797,0,8,0,313
21263,0,8,0,295
25395,0,8,0,401
30455,0,8,0,258
15467,3,8,0,381
13837,0,8,0,378
31438,0,8,0,397
29582,0,8,0,360
36465,0,8,0,480
35307,0,8,0,193
45704,0,8,0,320
34364,0,8,0,231
22071,0,8,0,257
13877,0,8,0,370
31628,0,8,0,400
15218,0,8,0,423
27169,0,8,0,300
35350,0,8,0,285
10506,0,8,0,324
25170,0,8,0,347
40204,0,8,0,359
30347,1,8,0,427
34176,0,8,0,330
14723,2,8,0,275
24577,0,8,0,234
21997,1,8,0,389
22103,2,8,0,365
31577,1,8,0,420
37066,1,8,0,265
26900,0,8,0,285
32143,0,8,0,407
16229,0,8,0,271
24158,3,8,0,434
38457,0,8,0,383
23205,1,8,0,310
22543,0,8,0,281
45082,0,8,0,369
21499,0,8,0,412
22660,2,8,0,354
13650,1,8,0,356
42398,0,8,0,375
29016,0,8,0,451
35977,1,8,0,446
34275,3,8,0,402
29246,0,8,0,392
24867,0,8,0,308
25252,0,8,0,395
25766,0,8,0,387
34332,0,8,0,348
36564,1,8,0,319
24747,0,8,0,412
27717,3,8,0,289
20980,0,8,0,210
24705,0,8,0,470
29843,0,8,0,522
22403,0,8,0,415
31361,1,8,0,395
45782,0,8,0,312
18825,2,8,0,228
34317,1,8,0,392
34048,0,8,0,332
24129,0,8,0,292
69268,0,8,0,413
25384,1,8,0,560
22529,1,8,0,314
29107,0,8,0,465
32757,0,8,0,251
37738,0,8,0,366
19730,0,8,0,336
22545,2,8,0,512
45477,0,8,0,365
21318,0,8,0,337
31209,0,8,0,445
21386,0,8,0,372
34590,0,8,0,196
33810,0,8,0,526
29687,2,8,0,361
25744,0,8,0,299
12470,1,8,0,393
28111,0,8,0,417
12388,9,8,0,367
28456,1,8,0,287
36727,0,8,0,384
26294,0,8,0,220
34923,0,8,0,303
24051,0,8,0,365
25167,1,8,0,362
38818,2,8,0,458
50057,1,8,0,337
36314,0,8,0,196
45828,0,8,0,180
32716,0,8,0,296
35936,1,8,0,301
29276,0,8,0,285
35048,0,8,0,450
23044,1,8,0,328
34783,0,8,0,346
32029,0,8,0,364
33055,0,8,0,366
29755,1,8,0,378
41804,0,8,0,252
64677,3,8,0,267
37517,0,8,0,317
25678,0,8,0,396
36003,2,8,0,438
34378,1,8,0,396
40010,0,8,0,356
30184,0,8,0,462
19796,0,8,0,392
32896,0,8,0,422
39904,1,8,0,260
21828,0,8,0,365
27694,0,8,0,432
16335,0,8,0,367
20177,0,8,0,482
14534,0,8,0,352
35542,0,8,0,280
25922,0,8,0,401
52157,0,8,0,343
29888,0,8,0,357
51628,0,8,0,293
41755,0,8,0,354
36477,0,8,0,435
38387,0,8,0,337
30457,0,8,0,328
14132,0,8,0,312
24267,0,8,0,379
23444,0,8,0,305
26007,0,8,0,366
37921,0,8,0,414
18599,0,8,0,409
27809,0,8,0,300
21403,6,8,0,380
41057,0,8,0,434
39728,0,8,0,291
26643,0,8,0,383
26247,0,8,0,399
43085,1,8,0,269
28779,0,8,0,214
28127,2,8,0,296
20417,0,8,0,280
33518,1,8,0,206
42003,0,8,0,262
25044,0,8,0,395
30321,0,8,0,391
30345,0,8,0,280
30191,0,8,0,433
19296,0,8,0,376
27552,0,8,0,571
35391,0,8,0,256
23303,0,8,0,199
31572,0,8,0,444
37058,1,8,0,436
20970,0,8,0,427
51963,0,8,0,250
21071,0,8,0,420
46611,0,8,0,466
31395,0,8,0,358
20291,1,8,0,403
23420,1,8,0,399
15357,0,8,0,386
16688,0,8,0,413
22567,0,8,0,370
37275,1,8,0,340
31964,0,8,0,262
27812,0,8,0,290
21918,0,8,0,360
14956,0,8,0,390
21210,0,8,0,337
27900,0,8,0,281
18152,0,8,0,409
35632,0,8,0,333
19710,0,8,0,317
21442,0,8,0,324
28853,0,8,0,345
43427,0,8,0,337
46256,0,8,0,379
27896,0,8,0,266
41844,0,8,0,329
34925,0,8,0,309
19151,1,8,0,333
29140,0,8,0,358
23978,0,8,0,353
45451,0,8,0,460
25862,0,8,0,418
21742,1,8,0,275
19279,0,8,0,352
16392,0,8,0,490
31393,0,8,0,361
31825,0,8,0,610
52694,0,8,0,283
32747,3,8,0,301
21942,0,8,0,290
20774,0,8,0,354
30990,0,8,0,274
19007,0,8,0,419
35277,2,8,0,269
32505,0,8,0,437
26757,1,8,0,257
17822,0,8,0,333
26707,1,8,0,360
26446,0,8,0,424
26099,0,8,0,396
20561,0,8,0,241
17618,3,8,0,302
31777,0,8,0,429
40536,1,8,0,326
26511,0,8,0,290
34516,0,8,0,435
34573,0,8,0,414
29061,0,8,0,359
19600,0,8,0,354
22635,0,8,0,338
20194,0,8,0,321
17738,1,8,0,347
56915,6,8,0,354
58921,0,8,0,351
18877,0,8,0,326
27166,0,8,0,253
19582,2,8,0,374
20205,0,8,0,385
29344,0,8,0,341
35376,0,8,0,311
41119,0,8,0,479
18691,0,8,0,328
25892,0,8,0,407
29900,0,8,0,419
25452,0,8,0,335
32102,1,8,0,366
38702,0,8,0,330
38307,0,8,0,195
28360,0,8,0,344
27519,0,8,0,437
42499,0,8,0,299
25391,0,8,0,365
35690,0,8,0,443
38109,1,8,0,448
22560,0,8,0,411
37814,0,8,0,395
34410,0,8,0,369
38852,0,8,0,279
27857,0,8,0,348
20610,0,8,0,231
23392,0,8,0,430
26683,0,8,0,404
31453,0,8,0,326
42140,0,8,0,279
23139,0,8,0,275
10009,0,8,0,367
35292,0,8,0,375
13264,0,8,0,327
23715,0,8,0,401
24975,0,8,0,346
31810,0,8,0,317
24412,0,8,0,296
34756,0,8,0,249
26312,0,8,0,359
47161,2,8,0,163
27397,0,8,0,290
15941,0,8,0,354
13952,0,8,0,310
39549,0,8,0,405
15087,0,8,0,409
32978,6,8,0,309
19964,1,8,0,426
31686,0,8,0,454
30750,0,8,0,271
22801,0,8,0,246
30213,0,8,0,371
14717,2,8,0,300
28113,1,8,0,398
39443,0,8,0,316
36146,0,8,0,433
20529,0,8,0,304
26936,0,8,0,251
33788,0,8,0,469
34051,0,8,0,424
28959,0,8,0,361
20661,0,8,0,394
34460,0,8,0,322
33965,1,8,0,325
43783,0,8,0,330
20547,1,8,0,327
45029,3,8,0,381
29022,0,8,0,359
24508,0,8,0,386
26150,0,8,0,300
19560,0,8,0,259
12679,4,8,0,350
15205,0,8,0,367
41181,1,8,0,284
42763,0,8,0,349
42106,2,8,0,324
24105,0,8,0,240
22150,0,8,0,340
32983,0,8,0,251
29078,1,8,0,319
30133,0,8,0,404
36741,0,8,0,320
20256,1,8,0,287
41451,0,8,0,395
30159,1,8,0,395
39810,0,8,0,321
47765,0,8,0,259
26252,1,8,0,440
30987,0,8,0,415
30868,0,8,0,409
34171,0,8,0,361
24949,0,8,0,369
34610,0,8,0,386
28790,0,8,0,443
32126,0,8,0,371
24852,0,8,0,309
18064,0,8,0,439
23906,1,8,0,218
22109,0,8,0,433
35623,0,8,0,368
17115,0,8,0,362
22528,0,8,0,339
20561,2,8,0,307
56026,0,8,0,311
24300,1,8,0,353
29886,0,8,0,315
27753,0,8,0,289
20674,2,8,0,344
36341,0,8,0,285
24389,0,8,0,451
20387,0,8,0,424
31408,0,8,0,365
26505,2,8,0,342
30878,0,8,0,368
25570,0,8,0,317
35364,0,8,0,249
27212,0,8,0,345
21956,2,8,0,488
23928,0,8,0,347
17115,0,8,0,320
32144,0,8,0,370
33741,0,8,0,202
29436,0,8,0,267
32892,0,8,0,234
21687,0,8,0,326
16390,0,8,0,376
25797,0,8,0,453
43901,0,8,0,256
20184,0,8,0,309
20300,1,8,0,350
26203,0,8,0,380
29514,0,8,0,318
31670,0,8,0,523
38474,1,8,0,422
75448,0,8,0,395
48928,0,8,0,283
25072,0,8,0,341
53252,0,8,0,294
29076,1,8,0,281
24394,0,8,0,295
32095,0,8,0,286
29484,2,8,0,434
31255,0,8,0,297
20655,0,8,0,385
51708,0,8,0,430
31926,1,8,0,428
26498,0,8,0,469
25616,0,8,0,263
21705,1,8,0,348
32710,3,8,0,413
38874,0,8,0,383
25872,0,8,0,541
25241,0,8,0,510
33804,0,8,0,291
19541,0,8,0,494
19893,0,8,0,419
50963,0,8,0,323
18960,0,8,0,332
48500,0,8,0,365
25906,0,8,0,308
27263,0,8,0,355
53312,0,8,0,403
27668,0,8,0,359
23393,0,8,0,451
10829,0,8,0,482
42371,0,8,0,372
20671,2,8,0,307
26410,4,8,0,293
34424,0,8,0,379
28157,0,8,0,345
29570,0,8,0,364
40238,2,8,0,449
29405,3,8,0,396
27700,0,8,0,290
37014,0,8,0,398
24410,0,8,0,367
19233,0,8,0,287
21620,1,8,0,404
18090,0,8,0,254
22412,0,8,0,388
48237,0,8,0,229
39048,0,8,0,509
34661,0,8,0,519
49016,0,8,0,385
39052,0,8,0,277
20438,0,8,0,393
38662,0,8,0,300
45761,0,8,0,395
13583,0,8,0,381
23647,0,8,0,241
30079,2,8,0,311
24541,4,8,0,385
22681,1,8,0,336
29067,0,8,0,487
27585,0,8,0,350
20772,0,8,0,368
26259,2,8,0,218
25815,0,8,0,504
34766,0,8,0,277
32486,2,8,0,317
28675,0,8,0,447
22948,0,8,0,409
14976,0,8,0,349
28026,0,8,0,414
22360,0,8,0,419
22813,0,8,0,228
25821,0,8,0,327
28989,0,8,0,440
35148,0,8,0,379
21473,0,8,0,356
42159,0,8,0,339
34516,0,8,0,442
39432,3,8,0,443
35604,1,8,0,242
26375,0,8,0,400
15849,0,8,0,429
28932,0,8,0,443
39053,1,8,0,505
20529,0,8,0,295
23182,0,8,0,312
52433,7,8,0,357
31502,2,8,0,213
18074,0,8,0,359
36589,0,8,0,298
39525,0,8,0,320
59553,0,8,0,390
30197,3,8,0,432
33065,0,8,0,310
15108,0,8,0,345
25835,0,8,0,246
43075,0,8,0,384
23056,0,8,0,300
19806,1,8,0,298
29381,1,8,0,378
31273,0,8,0,281
16026,0,8,0,363
21096,0,8,0,319
29861,0,8,0,373
19515,0,8,0,286
29372,0,8,0,308
39257,0,8,0,364
22968,1,8,0,428
25937,1,8,0,349
26778,1,8,0,376
29925,0,8,0,454
20206,0,8,0,348
19904,0,8,0,193
44186,0,8,0,327
37559,0,8,0,346
22048,3,8,0,237
22248,1,8,0,374
21335,0,8,0,426
36958,4,8,0,302
37546,2,8,0,375
26037,0,8,0,463
30313,0,8,0,340
39173,0,8,0,301
25312,0,8,0,500
19340,0,8,0,212
20037,0,8,0,228
23364,5,8,0,378
61263,0,8,0,387
19399,3,8,0,244
19339,2,8,0,275
54342,0,8,0,350
32842,1,8,0,359
45624,0,8,0,341
26372,0,8,0,316
20816,0,8,0,506
18023,0,8,0,291
29351,0,8,0,474
40922,1,8,0,379
40945,0,8,0,397
34519,0,8,0,388
28680,1,8,0,405
22532,1,8,0,265
31976,0,8,0,253
26701,0,8,0,281
34652,0,8,0,261
34140,0,8,0,308
37665,0,8,0,377
15857,0,8,0,299
20682,0,8,0,425
27516,0,8,0,416
24923,0,8,0,314
25014,0,8,0,353
28860,0,9,0,361
42036,0,9,0,353
17884,1,9,0,370
30370,0,9,0,395
32567,0,9,0,343
28025,0,9,0,409
33960,4,9,0,350
23984,0,9,0,461
42949,0,9,0,277
33958,0,9,0,356
37829,0,9,0,339
36560,0,9,0,421
12626,0,9,0,422
40727,2,9,0,303
21198,0,9,0,296
25503,0,9,0,162
22230,0,9,0,389
29543,1,9,0,425
39163,0,9,0,354
19752,1,9,0,207
33073,0,9,0,461
27451,1,9,0,369
35538,0,9,0,507
19095,2,9,0,304
23526,2,9,0,371
32857,0,9,0,316
33591,0,9,0,291
27396,0,9,0,369
26683,2,9,0,463
18582,2,9,0,351
34087,0,9,0,244
32503,0,9,0,433
28019,0,9,0,318
39633,0,9,0,396
34809,0,9,0,260
27805,1,9,0,371
27992,0,9,0,272
32240,0,9,0,239
27992,0,9,0,388
16726,0,9,0,257
33394,1,9,0,375
47864,0,9,0,348
23036,0,9,0,331
36854,0,9,0,350
24944,1,9,0,384
33788,1,9,0,341
24184,0,9,0,380
51925,2,9,0,463
29752,0,9,0,282
39364,0,9,0,455
27298,0,9,0,401
36727,0,9,0,364
12708,0,9,0,298
22349,0,9,0,377
49170,2,9,0,313
15714,0,9,0,347
38375,0,9,0,487
26455,1,9,0,338
27058,0,9,0,389
22871,0,9,0,307
24110,0,9,0,276
22122,1,9,0,336
15833,0,9,0,289
16350,0,9,0,207
27914,1,9,0,292
25634,2,9,0,311
33954,2,9,0,293
29559,0,9,0,411
31253,0,9,0,332
22551,1,9,0,400
28061,0,9,0,383
30010,2,9,0,273
32471,0,9,0,265
13322,0,9,0,312
34688,0,9,0,307
35025,0,9,0,351
23497,1,9,0,318
26676,3,9,0,331
16972,2,9,0,473
48383,0,9,0,299
20867,0,9,0,343
19005,6,9,0,380
52920,0,9,0,416
22149,1,9,0,381
29532,1,9,0,337
34971,1,9,0,222
27090,1,9,0,545
21538,0,9,0,386
37101,0,9,0,485
29244,1,9,0,339
33445,0,9,0,303
44438,4,9,0,235
39289,1,9,0,276
42533,0,9,0,280
39582,0,9,0,408
32268,0,9,0,393
22648,0,9,0,351
15584,0,9,0,295
28479,6,9,0,400
17982,1,9,0,500
27622,0,9,0,359
25305,0,9,0,353
27811,7,9,0,421
27413,1,9,0,310
36534,0,9,0,395
41068,1,9,0,305
33198,1,9,0,302
25025,0,9,0,342
32199,0,9,0,465
29282,0,9,0,336
31297,0,9,0,291
24502,1,9,0,449
24100,0,9,0,393
23232,0,9,0,277
25306,4,9,0,300
17369,2,9,0,271
39278,1,9,0,434
24271,2,9,0,371
19088,0,9,0,423
34166,0,9,0,554
41109,0,9,0,349
86862,5,9,0,406
27920,0,9,0,253
24353,1,9,0,338
50787,0,9,0,348
33558,3,9,0,326
30386,0,9,0,401
23080,0,9,0,390
24700,0,9,0,428
45564,0,9,0,389
79255,0,9,0,410
15543,0,9,0,298
18876,0,9,0,436
20808,0,9,0,355
34890,0,9,0,383
17467,0,9,0,244
48631,1,9,0,349
12729,0,9,0,292
30982,0,9,0,219
33947,2,9,0,368
22500,0,9,0,337
20470,0,9,0,379
35639,1,9,0,340
38325,4,9,0,431
31686,0,9,0,317
37075,0,9,0,219
26546,3,9,0,276
30352,0,9,0,236
39961,0,9,0,414
54080,0,9,0,333
20433,0,9,0,500
24373,0,9,0,182
24862,0,9,0,420
18198,0,9,0,264
40198,0,9,0,410
30280,3,9,0,374
21469,2,9,0,435
31501,3,9,0,378
32322,0,9,0,262
25225,2,9,0,507
26997,0,9,0,320
24525,0,9,0,405
48410,0,9,0,390
15805,0,9,0,310
29624,0,9,0,282
14530,1,9,0,331
25262,1,9,0,316
16625,0,9,0,297
27847,0,9,0,277
32506,0,9,0,291
58622,4,9,0,331
22384,0,9,0,288
27462,2,9,0,290
25854,0,9,0,337
29057,0,9,0,358
27105,0,9,0,277
20068,0,9,0,265
24135,1,9,0,368
31561,1,9,0,314
25464,1,9,0,347
25691,3,9,0,211
36259,0,9,0,399
30973,0,9,0,329
24202,0,9,0,331
26372,0,9,0,512
22739,0,9,0,388
54976,0,9,0,358
29075,0,9,0,339
19185,0,9,0,352
17843,2,9,0,285
25903,3,9,0,376
22908,0,9,0,467
16042,0,9,0,366
32040,0,9,0,261
40359,0,9,0,330
34917,4,9,0,356
33898,2,9,0,345
22976,0,9,0,230
20081,0,9,0,505
40627,1,9,0,345
19163,0,9,0,316
14167,0,9,0,208
15165,0,9,0,367
23682,2,9,0,292
46613,0,9,0,495
23188,0,9,0,336
26278,0,9,0,347
23784,0,9,0,330
23505,0,9,0,340
26865,0,9,0,422
22729,0,9,0,270
29002,0,9,0,406
32856,0,9,0,256
23139,0,9,0,273
26168,0,9,0,314
31894,0,9,0,99
50026,1,9,0,213
48193,0,9,0,487
31933,1,9,0,336
26632,4,9,0,399
34922,4,9,0,367
32266,0,9,0,255
30548,0,9,0,556
23802,0,9,0,319
23474,0,9,0,342
20230,0,9,0,490
16863,0,9,0,267
41671,0,9,0,539
19586,1,9,0,348
52858,2,9,0,404
21562,0,9,0,307
23277,0,9,0,366
26733,0,9,0,305
27786,0,9,0,233
20291,0,9,0,421
30736,0,9,0,340
28073,2,9,0,362
29139,0,9,0,385
22932,0,9,0,306
29096,1,9,0,431
15964,0,9,0,274
26480,0,9,0,399
25163,0,9,0,460
30949,0,9,0,496
31117,0,9,0,335
37251,0,9,0,339
32096,0,9,0,445
27175,0,9,0,390
40802,0,9,0,306
37096,1,9,0,304
15655,0,9,0,338
25128,0,9,0,319
29008,2,9,0,482
25741,0,9,0,339
31530,0,9,0,474
24244,1,9,0,438
46140,0,9,0,367
34816,4,9,0,251
38473,1,9,0,397
43220,2,9,0,246
19367,0,9,0,229
34411,0,9,0,277
28250,0,9,0,260
21631,0,9,0,337
30062,0,9,0,416
31583,3,9,0,319
25489,0,9,0,376
30009,0,9,0,416
32519,2,9,0,300
34032,0,9,0,318
27544,2,9,0,308
44807,1,9,0,347
26752,6,9,0,171
18128,0,9,0,411
15662,1,9,0,310
31535,0,9,0,394
45503,0,9,0,447
28629,0,9,0,384
31866,0,9,0,327
20771,0,9,0,252
25989,0,9,0,401
31301,0,9,0,416
29135,0,9,0,305
44168,0,9,0,477
42252,0,9,0,466
22473,0,9,0,462
32895,0,9,0,368
29362,1,9,0,306
20147,1,9,0,393
26044,0,9,0,469
34786,0,9,0,369
44479,0,9,0,405
51052,0,9,0,432
25173,2,9,0,386
30130,1,9,0,445
35494,0,9,0,265
19469,0,9,0,327
24820,0,9,0,417
30549,1,9,0,412
41724,0,9,0,246
35200,0,9,0,377
25108,1,9,0,405
30859,1,9,0,303
28759,0,9,0,376
33581,0,9,0,251
22636,0,9,0,430
28547,5,9,0,338
19925,0,9,0,275
25222,0,9,0,286
48104,1,9,0,448
23233,0,9,0,197
28259,0,9,0,273
22239,0,9,0,434
17745,1,9,0,370
26284,0,9,0,481
37160,0,9,0,436
41204,0,9,0,358
35628,0,9,0,324
27201,0,9,0,331
22761,0,9,0,154
24567,0,9,0,313
22543,3,9,0,491
39421,2,9,0,339
20846,1,9,0,247
41759,1,9,0,374
44793,0,9,0,287
23559,0,9,0,411
24680,0,9,0,352
19217,0,9,0,317
26049,0,9,0,405
24406,1,9,0,317
61496,0,9,0,430
26708,1,9,0,338
36464,0,9,0,306
29304,0,9,0,421
38778,1,9,0,437
37768,0,9,0,389
16371,0,9,0,415
17894,0,9,0,355
15614,0,9,0,314
25700,0,9,0,359
15227,0,9,0,350
42602,0,9,0,360
14833,0,9,0,263
51307,0,9,0,263
43733,0,9,0,191
20882,0,9,0,334
30002,0,9,0,314
28200,0,9,0,355
26573,1,9,0,401
28707,0,9,0,366
28271,2,9,0,476
49180,0,9,0,358
40418,0,9,0,188
30024,0,9,0,391
17635,0,9,0,391
16395,3,9,0,347
32095,0,9,0,282
22239,0,9,0,359
22589,0,9,0,389
22527,0,9,0,282
28793,0,9,0,307
20292,0,9,0,425
26362,0,9,0,211
15575,0,9,0,324
17153,0,9,0,335
23824,0,9,0,363
27988,0,9,0,284
30794,0,9,0,423
31566,0,9,0,352
26358,0,9,0,174
23280,0,9,0,350
34603,0,9,0,361
22365,0,9,0,327
28067,3,9,0,435
24006,1,9,0,472
17804,0,9,0,425
30973,1,9,0,467
27190,0,9,0,275
42965,0,9,0,345
21618,0,9,0,301
33032,2,9,0,480
32274,0,9,0,302
12059,0,9,0,372
25281,0,9,0,334
44311,1,9,0,299
39423,0,9,0,329
35903,0,9,0,393
44338,0,9,0,228
25578,0,9,0,331
26417,0,9,0,310
25415,3,9,0,233
26401,0,9,0,282
18716,0,9,0,246
30657,0,9,0,373
26857,1,9,0,234
26514,0,9,0,358
93486,0,9,0,267
17857,0,9,0,367
28485,0,9,0,434
20165,0,9,0,328
31604,1,9,0,309
25258,0,9,0,331
17008,0,9,0,361
37584,0,9,0,314
29538,0,9,0,397
38531,0,9,0,245
41991,0,9,0,326
28934,1,9,0,329
27900,0,9,0,347
14883,0,9,0,318
38970,0,9,0,233
41718,0,9,0,280
23887,1,9,0,332
22805,0,9,0,303
29047,3,9,0,356
21370,2,9,0,323
22747,0,9,0,317
21465,0,9,0,304
34258,0,9,0,271
44390,0,9,0,391
22340,3,9,0,249
34501,1,9,0,329
40744,0,9,0,434
29202,0,9,0,403
19873,1,9,0,241
29745,0,9,0,370
40144,0,9,0,268
25116,0,9,0,364
24579,6,9,0,427
39178,1,9,0,330
27234,0,9,0,396
39782,0,9,0,224
26662,0,9,0,268
35379,0,9,0,319
23300,0,9,0,412
18557,0,9,0,369
34365,1,9,0,329
21420,3,9,0,410
21562,0,9,0,307
29184,0,9,0,402
27004,0,9,0,335
46344,0,9,0,431
29084,0,9,0,443
39119,0,9,0,228
32513,2,9,0,261
24433,0,9,0,396
18853,0,9,0,421
48471,0,9,0,381
19136,0,9,0,375
43154,2,9,0,341
25371,0,9,0,480
40526,0,9,0,304
15427,2,9,0,264
18366,0,9,0,415
29944,0,9,0,306
25340,0,9,0,316
27908,0,9,0,367
32378,0,9,0,217
27677,0,9,0,380
35385,1,9,0,297
26362,0,9,0,227
45701,0,9,0,538
35860,0,9,0,410
28154,0,9,0,412
20966,0,9,0,363
27781,0,9,0,399
38444,0,9,0,335
32760,2,9,0,264
17912,0,9,0,327
35761,0,9,0,360
43644,0,9,0,361
29800,3,9,0,284
31313,0,9,0,439
27270,0,9,0,270
28460,0,9,0,408
44711,0,9,0,405
25406,0,9,0,447
19529,2,9,0,412
22753,0,9,0,353
40894,0,9,0,402
24884,0,9,0,390
31175,0,9,0,427
19559,1,9,0,340
23813,0,9,0,357
30607,0,9,0,356
22264,0,9,0,341
34937,0,9,0,331
33011,0,9,0,235
36318,0,9,0,537
25415,0,9,0,266
54293,0,9,0,481
24318,0,9,0,302
36134,0,9,0,415
36922,0,9,0,282
39395,0,9,0,247
29921,0,9,0,259
25887,0,9,0,316
22873,0,9,0,334
39269,2,9,0,326
17030,1,9,0,322
25641,0,9,0,222
34303,0,9,0,189
26871,0,9,0,310
36206,3,9,0,368
25618,0,9,0,390
28535,0,9,0,293
33358,0,9,0,437
24811,0,9,0,234
20053,0,9,0,316
37631,0,9,0,217
23094,2,9,0,339
29594,0,9,0,379
25981,0,9,0,313
37985,0,9,0,358
31300,0,9,0,436
30586,0,9,0,320
15881,0,9,0,326
40398,0,9,0,391
30667,0,9,0,402
20528,0,9,0,386
25301,1,9,0,402
41456,0,9,0,486
20868,0,9,0,315
31852,0,9,0,360
36911,1,9,0,440
22898,0,9,0,295
21936,0,9,0,433
35500,0,9,0,412
29024,3,9,0,419
44689,1,9,0,399
27508,0,9,0,211
11546,0,9,0,429
21816,0,9,0,419
42995,1,9,0,403
24296,0,9,0,334
29172,1,9,0,359
33092,0,9,0,245
23805,0,9,0,421
28673,0,9,0,352
56002,0,9,0,404
28911,1,9,0,349
40098,2,9,0,551
36426,0,9,0,412
29237,4,9,0,119
22103,0,9,0,397
24534,0,9,0,329
36381,0,9,0,402
39187,2,9,0,460
38827,1,9,0,290
33504,2,9,0,325
31716,0,9,0,381
37400,0,9,0,367
18125,1,9,0,323
22109,0,9,0,311
45411,0,9,0,481
