id,date,user,pc,file_tree,activity
{C9X9-G9DX92TN-2297KZCO},01/02/2010 10:57:00,GDH2500,PC-9355,R:\;R:\14JJRl0;R:\32BwkH0;R:\GDH2500,Connect
{R3N8-R2GH50XX-3028SKOK},01/02/2010 10:57:05,IMC3296,PC-2659,R:\;R:\18Y46W6;R:\516bS99;R:\72KG4j2;R:\IMC3296,Connect
{H9U1-Q4LY13DX-2277JEEI},01/02/2010 10:58:27,BCC2536,PC-0256,,Disconnect
{O1N4-W9MK03QE-1898NDAX},01/02/2010 10:59:02,QAH1315,PC-3767,R:\;R:\11nH633;R:\31p4g45;R:\74BvN51;R:\77hHs81;R:\QAH1315,Connect
{N9N9-D5FN12CY-1293VGGJ},01/02/2010 10:59:53,ATH0225,PC-7844,,Disconnect
{D8T1-B2KY43BU-2514YNZJ},01/02/2010 11:01:27,HDB1666,PC-6793,R:\;R:\57S35N6;R:\HDB1666,Connect
{T7E9-J3DU96CE-9503ACBH},01/02/2010 11:01:41,IMC3296,PC-2659,,Disconnect
{O2Y1-W3QH35LG-2130IWLB},01/02/2010 11:01:58,YKW3832,PC-2158,,Disconnect
{J1S8-Q8XC39MV-6036RXJR},01/02/2010 11:04:30,SRB2276,PC-5164,R:\;R:\SRB2276,Connect
{H6O2-F9FA87AI-9807NCVG},01/02/2010 11:04:46,SRB2276,PC-5164,,Disconnect
{D6O7-P4MT90QJ-5081HMMP},01/02/2010 11:04:58,CLR2407,PC-2704,R:\;R:\12Bf2v2;R:\39KkVd0;R:\44m3yx4;R:\83p4727;R:\CLR2407,Connect
{J6D8-V4NC30RW-9180VABS},01/02/2010 11:04:59,SDH2394,PC-5849,R:\;R:\22B5gX4;R:\SDH2394,Connect
{R5P2-C5NO94MQ-3218SYHD},01/02/2010 11:05:06,CBA1023,PC-1570,R:\;R:\42gY283;R:\48rr4y2;R:\59ntt61;R:\76xCQG0;R:\CBA1023,Connect
{M0F3-Y8IZ67QM-5191HCKC},01/02/2010 11:05:20,AKB2312,PC-0937,R:\;R:\AKB2312,Connect
{M5N6-U1WW68QP-1228WFAD},01/02/2010 11:05:43,CLR2407,PC-2704,,Disconnect
{Y5X3-T3GV29XK-5852LVWX},01/02/2010 11:06:56,VPS3185,PC-3491,R:\;R:\VPS3185,Connect
{S5Z5-S4IM90DT-9906KQIY},01/02/2010 11:07:11,ATH0225,PC-7844,R:\;R:\13x1p75;R:\27QJ5H2;R:\73ln1M2;R:\ATH0225,Connect
{J2I0-O8UC86KA-8509MDOW},01/02/2010 11:07:51,ATT1191,PC-2057,R:\;R:\299Vq39;R:\92Qqr11;R:\92yXz81;R:\97bDZ21;R:\ATT1191,Connect
{N6X7-M4PE00UM-6626OHOO},01/02/2010 11:08:08,AKB2312,PC-0937,,Disconnect
{E7Y8-E8XW64VY-6807WDFM},01/02/2010 11:10:57,ROR3483,PC-4365,R:\;R:\177Qcm8;R:\81c5yB4;R:\87zJ233;R:\ROR3483,Connect
{D8Q7-E7BR62IY-7324KKIK},01/02/2010 11:11:03,GDH2500,PC-9355,,Disconnect
{X2V1-Y0OB63BC-4412FBQG},01/02/2010 11:12:21,ZRM0694,PC-6816,R:\;R:\65L2vt4;R:\ZRM0694,Connect
{P5A4-E1RZ03JX-6407KZKL},01/02/2010 11:12:57,IMC3296,PC-2659,R:\;R:\18Y46W6;R:\516bS99;R:\72KG4j2;R:\IMC3296,Connect
{A2Q0-M8ZW02DY-6991BNIA},01/02/2010 11:13:16,BCC2536,PC-0256,R:\;R:\54w31s6;R:\82LL683;R:\83n6Z85;R:\BCC2536,Connect
{U4F4-Z7CA21HX-0611ESXB},01/02/2010 11:13:23,RCT1697,PC-5770,R:\;R:\488TX69;R:\58l8617;R:\RCT1697,Connect
{R5V4-V3WE57CU-5506RVVS},01/02/2010 11:13:46,RCT1697,PC-5770,,Disconnect
{Y0E7-N8BM38FH-8927YOIK},01/02/2010 11:14:10,OKH3777,PC-5467,,Disconnect
{Y5G9-U9BH97QG-0933LQQS},01/02/2010 11:14:34,ATH0225,PC-7844,,Disconnect
{T3Z7-N3ZD66YB-5953NGTN},01/02/2010 11:17:44,SAM3855,PC-2428,R:\;R:\31N1z65;R:\51T2D95;R:\984pXq8;R:\SAM3855,Connect
{K6J2-D3IK89HI-2062DFZA},01/02/2010 11:17:59,GRY1398,PC-3048,R:\;R:\488Rfb8;R:\628cy29;R:\GRY1398,Connect
{M2Z1-L4GZ79ZB-4573CIVP},01/02/2010 11:19:32,ANC1950,PC-4921,R:\;R:\23svS11;R:\26v1D25;R:\314Ym49;R:\53tdGl0;R:\ANC1950,Connect
{P6E5-I7PO26RP-0141OUXA},01/02/2010 11:22:20,ATT1191,PC-2057,,Disconnect
{S8G8-Q8EE98PI-1952HMXV},01/02/2010 11:23:45,UMB0055,PC-1021,R:\;R:\84R5d25;R:\UMB0055,Connect
{T0P1-X8CY99LK-5113SSJL},01/02/2010 11:24:24,BCC2536,PC-0256,,Disconnect
{K2O4-B6GB97WO-0348FKQA},01/02/2010 11:25:22,IMC3296,PC-2659,,Disconnect
{A6J5-H6DK01LB-3029ILYO},01/02/2010 11:25:43,CLR2407,PC-2704,R:\;R:\12Bf2v2;R:\39KkVd0;R:\44m3yx4;R:\83p4727;R:\CLR2407,Connect
{O2Y7-S3AS10TQ-0490NOGA},01/02/2010 11:26:15,RCT1697,PC-5770,R:\;R:\488TX69;R:\58l8617;R:\RCT1697,Connect
{G5R1-Q1JC69TQ-5456ANGI},01/02/2010 11:26:17,RCT1697,PC-5770,,Disconnect
{H3B4-T9LZ13DL-5202POQB},01/02/2010 11:27:12,ANC1950,PC-4921,,Disconnect
{M0B0-R0FB21IM-6708TVZY},01/02/2010 11:27:22,SDH2394,PC-5849,,Disconnect
{G0F6-T1QU76AG-7427FBIV},01/02/2010 11:29:52,VPS3185,PC-3491,,Disconnect
{L1T4-P8OD79LA-4615MERH},01/02/2010 11:29:56,QAH1315,PC-3767,,Disconnect
{M7O6-B2UR39FZ-2819ZWXR},01/02/2010 11:30:11,SAM3855,PC-2428,,Disconnect
{O0K5-F7KZ92DY-2404RLLG},01/02/2010 11:30:50,CQS2883,PC-6220,,Disconnect
{U9E1-F2VW67AT-1346NXUY},01/02/2010 11:30:51,ROR3483,PC-4365,,Disconnect
{D8D5-M3EW69VW-7596RWJY},01/02/2010 11:31:35,ROR3483,PC-4365,R:\;R:\177Qcm8;R:\81c5yB4;R:\87zJ233;R:\ROR3483,Connect
{C9J9-N4BX08UF-4105EGIC},01/02/2010 11:32:08,QAH1315,PC-3767,R:\;R:\11nH633;R:\31p4g45;R:\74BvN51;R:\77hHs81;R:\QAH1315,Connect
{N0U8-E3GB55SC-2473UJBL},01/02/2010 11:32:34,WMM0873,PC-3774,R:\;R:\34F7757;R:\692LCp8;R:\72xs813;R:\WMM0873,Connect
{Z0E0-T7VM12CV-2726HDLT},01/02/2010 11:35:45,VPS3185,PC-3491,R:\;R:\VPS3185,Connect
{B2T4-Z6HJ99OP-4413HQLJ},01/02/2010 11:36:59,HDB1666,PC-6793,,Disconnect
{H7V1-Q7HE93AL-8916WYMP},01/02/2010 11:37:11,GRY1398,PC-3048,,Disconnect
{Y6U0-B1NE32RM-4238ZCTO},01/02/2010 11:37:18,VPS3185,PC-3491,,Disconnect
{D8V0-A1VF74QM-8134TIQL},01/02/2010 11:40:37,SAM3855,PC-2428,R:\;R:\31N1z65;R:\51T2D95;R:\984pXq8;R:\SAM3855,Connect
{Z9M5-R3UN63SH-1829WPZD},01/02/2010 11:42:29,CLR2407,PC-2704,,Disconnect
{H7U6-E8PF95VE-5063QLDN},01/02/2010 11:46:13,BCC2536,PC-0256,R:\;R:\54w31s6;R:\82LL683;R:\83n6Z85;R:\BCC2536,Connect
{S3W2-A8FH48LN-5423HTST},01/02/2010 11:47:08,CBA1023,PC-1570,,Disconnect
{W6Z7-F4XJ65RQ-4120BZXW},01/02/2010 11:47:17,FAJ3608,PC-1335,R:\;R:\FAJ3608,Connect
{S9R4-Z7RS39IV-0546DNCF},01/02/2010 11:47:21,ROR3483,PC-4365,,Disconnect
{S8N0-D9FX63SF-5289MOEN},01/02/2010 11:47:43,UMB0055,PC-1021,,Disconnect
{C3O1-L5LU78QF-2533VCCC},01/02/2010 11:48:18,RCS2064,PC-3218,,Disconnect
{G2N9-Z7VE23SP-3192OMKK},01/02/2010 11:48:33,BCC2536,PC-0256,,Disconnect
{H7B4-I3ST65CX-3973PUZE},01/02/2010 11:49:32,CER0228,PC-5018,R:\;R:\119nyY8;R:\CER0228,Connect
{G6U1-O7BH61TX-3214SRVQ},01/02/2010 11:50:01,XTB2372,PC-9480,R:\;R:\XTB2372,Connect
{U3E6-T7OU43VB-3006ONSV},01/02/2010 11:54:57,WMM0873,PC-3774,,Disconnect
{I1U6-S7HW92XF-4646DDWX},01/02/2010 11:58:58,FAJ3608,PC-1335,,Disconnect
{T3M6-B1BK08TK-1816ONEP},01/02/2010 11:59:07,QAH1315,PC-3767,,Disconnect
{I4R0-T9SS23IZ-0231EOEH},01/02/2010 12:02:24,CLR2407,PC-2704,R:\;R:\12Bf2v2;R:\39KkVd0;R:\44m3yx4;R:\83p4727;R:\CLR2407,Connect
{T9K8-D3PO86HH-3817IBTB},01/02/2010 12:04:31,FAJ3608,PC-1335,R:\;R:\FAJ3608,Connect
{T8H3-L7GU52RS-8233PEKT},01/02/2010 12:06:32,KCW2117,PC-8304,R:\;R:\KCW2117,Connect
{F4C0-M6BE07BV-2975SJMN},01/02/2010 12:07:03,CBA1023,PC-1570,R:\;R:\42gY283;R:\48rr4y2;R:\59ntt61;R:\76xCQG0;R:\CBA1023,Connect
{O4C2-C0ZN92WV-5901PXUB},01/02/2010 12:09:02,ZRM0694,PC-6816,,Disconnect
{L6E9-V2PT87LG-9110XWMJ},01/02/2010 12:10:47,CBA1023,PC-1570,,Disconnect
{C4F1-F8ZQ37WA-6790MFVX},01/02/2010 12:13:44,XCL1792,PC-7186,R:\;R:\11N1617;R:\54Vt3L2;R:\911Jx39;R:\XCL1792,Connect
{X8J2-G6MM98CB-8114DUOA},01/02/2010 12:17:13,FAJ3608,PC-1335,,Disconnect
{O4E1-H8AF74KN-8516IBSJ},01/02/2010 12:21:06,KCW2117,PC-8304,,Disconnect
{Z2Q4-W0ZG76JB-3753ZTSE},01/02/2010 12:21:36,GNT0221,PC-6427,R:\;R:\GNT0221,Connect
{Z7A5-X6FV50MR-9388BINN},01/02/2010 12:22:48,IMC3296,PC-2659,R:\;R:\18Y46W6;R:\516bS99;R:\72KG4j2;R:\IMC3296,Connect
{I2F5-F7PI62KW-8443CIFX},01/02/2010 12:23:51,QAH1315,PC-3767,R:\;R:\11nH633;R:\31p4g45;R:\74BvN51;R:\77hHs81;R:\QAH1315,Connect
{G1E2-D3EW26FY-6947USKR},01/02/2010 12:25:21,CHM1561,PC-7046,R:\;R:\CHM1561,Connect
{T4Q0-R6QV76FS-6818TTHW},01/02/2010 12:28:11,CER0228,PC-5018,,Disconnect
{C6O8-H4EG95EX-7372SFXE},01/02/2010 12:34:39,XCL1792,PC-7186,,Disconnect
{K9U0-Y6XZ96FP-3322ENEP},01/02/2010 12:35:10,GNT0221,PC-6427,,Disconnect
{N2A2-F5KV84PT-6804HVHW},01/02/2010 12:39:38,NSR2539,PC-3893,R:\;R:\367rR19;R:\93vK633;R:\NSR2539,Connect
{Y1E8-F6AD87EF-8013EKCI},01/02/2010 12:39:40,SAM3855,PC-2428,,Disconnect
{D2H3-A1OR13BQ-5648LVNG},01/02/2010 12:39:55,CLR2407,PC-2704,,Disconnect
{Z9R8-W3QB24EJ-9961ZNOH},01/02/2010 12:41:28,VPS3185,PC-3491,R:\;R:\VPS3185,Connect
{K8W1-L1TF66JL-9138RGRX},01/02/2010 12:45:48,SAM3855,PC-2428,R:\;R:\31N1z65;R:\51T2D95;R:\984pXq8;R:\SAM3855,Connect
{P8J6-R2EZ75LB-0392UAHB},01/02/2010 12:47:17,IMC3296,PC-2659,,Disconnect
{Z7B7-V1TD27FY-4510GKXY},01/02/2010 12:48:07,YKW3832,PC-2158,R:\;R:\74Fv753;R:\94ZH5l2;R:\YKW3832,Connect
{J6B2-S4RX50CH-3358QZUU},01/02/2010 12:49:46,AFP2709,PC-3154,R:\;R:\787PQ59;R:\AFP2709,Connect
{T3Z2-P2BK80MJ-2784PIKW},01/02/2010 12:50:25,SAM3855,PC-2428,,Disconnect
{P9E2-T8RU62HL-7545PDJW},01/02/2010 12:51:29,CJM0273,PC-3471,R:\;R:\13jd423;R:\49FP5C2;R:\51n6647;R:\CJM0273,Connect
{H7Q0-R3GA45VK-9319JJSU},01/02/2010 12:52:10,CJM0273,PC-3471,,Disconnect
{I6U5-X7UL91PU-1480SDNI},01/02/2010 12:52:47,AFP2709,PC-3154,,Disconnect
{X4Q1-L2HB97IV-0811TBPK},01/02/2010 12:53:41,CHM1561,PC-7046,,Disconnect
{E6Z8-M8LV52QM-9265OFEQ},01/02/2010 12:54:43,SSS3091,PC-2686,R:\;R:\179sT19;R:\84yNR81;R:\SSS3091,Connect
{C5W4-B2AR14PS-5891QZGX},01/02/2010 12:54:45,HGH0727,PC-2482,R:\;R:\16QxYq0;R:\47q3837;R:\54y3717;R:\63Gv4j2;R:\HGH0727,Connect
{C3Y5-G3ZP03WR-6704TVOZ},01/02/2010 12:56:17,IMC3296,PC-2659,R:\;R:\18Y46W6;R:\516bS99;R:\72KG4j2;R:\IMC3296,Connect
{F0P8-W4NW48RX-4784OGFE},01/02/2010 12:56:46,AFP2709,PC-3154,R:\;R:\787PQ59;R:\AFP2709,Connect
{J4E1-T1BM05BB-7162FSJR},01/02/2010 12:57:52,QAH1315,PC-3767,,Disconnect
{J9T5-U0RN80FG-8413OHTE},01/02/2010 12:58:11,FAJ3608,PC-1335,R:\;R:\FAJ3608,Connect
{T4J9-F6QB94PT-8203XUEQ},01/02/2010 13:01:48,CJM0273,PC-3471,R:\;R:\13jd423;R:\49FP5C2;R:\51n6647;R:\CJM0273,Connect
{L3M4-C2RB94JJ-8180HXAF},01/02/2010 13:01:51,AFP2709,PC-3154,,Disconnect
{M2W0-A6NQ52FC-7733PXZC},01/02/2010 13:01:53,XCL1792,PC-7186,R:\;R:\11N1617;R:\54Vt3L2;R:\911Jx39;R:\XCL1792,Connect
{I7S0-Q6QF81AN-2234SDBN},01/02/2010 13:02:56,CBA1023,PC-1570,R:\;R:\42gY283;R:\48rr4y2;R:\59ntt61;R:\76xCQG0;R:\CBA1023,Connect
{T9O2-J3IE44CM-2604GWVR},01/02/2010 13:05:59,HGH0727,PC-2482,,Disconnect
{E6W1-J8PF13GG-3209PXTV},01/02/2010 13:07:20,YKW3832,PC-2158,,Disconnect
{I1D0-D4PC34XA-0774RFCB},01/02/2010 13:08:00,JZE2902,PC-8858,R:\;R:\98gv6K2;R:\JZE2902,Connect
{U2X3-Y0AL67BV-7976CALE},01/02/2010 13:08:44,NSR2539,PC-3893,,Disconnect
{B0K8-J1KB04QM-0711DVJN},01/02/2010 13:09:52,AFP2709,PC-3154,R:\;R:\787PQ59;R:\AFP2709,Connect
{C5F5-N2NJ80KM-8150TVVD},01/02/2010 13:11:26,JKS2444,PC-6961,R:\;R:\JKS2444,Connect
{D3S4-H6LX18RJ-4420RWLO},01/02/2010 13:12:35,FAJ3608,PC-1335,,Disconnect
{R3Y0-K0PX29ZW-1731CUWA},01/02/2010 13:12:46,YKW3832,PC-2158,R:\;R:\74Fv753;R:\94ZH5l2;R:\YKW3832,Connect
{S2Z9-L9NV45MW-7513ABYT},01/02/2010 13:13:18,SSS3091,PC-2686,,Disconnect
{X1N2-B2QD30RL-0921HNPQ},01/02/2010 13:16:06,QAH1315,PC-3767,R:\;R:\11nH633;R:\31p4g45;R:\74BvN51;R:\77hHs81;R:\QAH1315,Connect
{C0C5-M1MY67MO-0513EELM},01/02/2010 13:17:04,VPS3185,PC-3491,,Disconnect
{X7M6-H8OL54TV-5012VPOF},01/02/2010 13:17:25,AFP2709,PC-3154,,Disconnect
{V6B1-V4GZ01ZN-4009OJUQ},01/02/2010 13:17:56,CJM0273,PC-3471,,Disconnect
{K6C9-C5JU05KI-2362NMXG},01/02/2010 13:18:24,XCL1792,PC-7186,,Disconnect
{S7D7-K8IZ59IY-5420WUBU},01/02/2010 13:19:30,XCL1792,PC-7186,R:\;R:\11N1617;R:\54Vt3L2;R:\911Jx39;R:\XCL1792,Connect
{J6X5-H6YU09QI-5520MJKV},01/02/2010 13:20:33,XCL1792,PC-7186,,Disconnect
{H9T3-B7KT21LO-5110LXRF},01/02/2010 13:22:13,AFP2709,PC-3154,R:\;R:\787PQ59;R:\AFP2709,Connect
{Z8J6-R4QM38ZD-9204BUXP},01/02/2010 13:22:18,AFP2709,PC-3154,,Disconnect
{V1H5-W4XI97MP-2122MEBZ},01/02/2010 13:24:13,QAH1315,PC-3767,,Disconnect
{E2N3-I0EG48DH-8083UEGM},01/02/2010 13:25:09,GNT0221,PC-6427,R:\;R:\GNT0221,Connect
{T2J3-Z8XF08KW-0037VUES},01/02/2010 13:25:27,HMY0235,PC-7084,R:\;R:\14n1L15;R:\81dZ493;R:\HMY0235,Connect
{Z0Z1-E8QB73OA-2169SYAG},01/02/2010 13:25:49,GRY1398,PC-3048,R:\;R:\488Rfb8;R:\628cy29;R:\GRY1398,Connect
{T9D2-H6DH98MQ-1218RGKR},01/02/2010 13:28:13,HGH0727,PC-2482,R:\;R:\16QxYq0;R:\47q3837;R:\54y3717;R:\63Gv4j2;R:\HGH0727,Connect
{S3D4-Z6NN88AW-1328FXRP},01/02/2010 13:29:17,AKB2312,PC-0937,R:\;R:\AKB2312,Connect
{U2B8-K7WZ75JH-8755WQGX},01/02/2010 13:29:35,AKB2312,PC-0937,,Disconnect
{S0I5-K5PY92ZX-3589ZLOZ},01/02/2010 13:31:42,YKW3832,PC-2158,,Disconnect
{C8K3-M5TG09IB-8446PQHP},01/02/2010 13:32:47,VPS3185,PC-3491,R:\;R:\VPS3185,Connect
{S7J6-A1BW54RO-7827TZYJ},01/02/2010 13:32:52,HGH0727,PC-2482,,Disconnect
{N3F1-U2OT30ZX-0467ORRO},01/02/2010 13:33:14,JKS2444,PC-6961,,Disconnect
{S2Q5-W8NR77QK-5505TADE},01/02/2010 13:34:50,CBA1023,PC-1570,,Disconnect
{Z1A8-Q8PL78KT-3908JVAK},01/02/2010 13:36:55,CDB2017,PC-8758,R:\;R:\33YNx51;R:\38VSbw0;R:\81Y9957;R:\CDB2017,Connect
{B5S9-F2LC08AX-5606OQSD},01/02/2010 13:43:30,JKS2444,PC-6961,R:\;R:\JKS2444,Connect
{T3H8-Q5GZ04BX-1447PANS},01/02/2010 13:44:01,ABP2917,PC-7947,R:\;R:\13vCB91;R:\158Dg49;R:\16L1467;R:\ABP2917,Connect
{M2I0-R5XM16JF-8802JLHT},01/02/2010 13:44:11,AKB2312,PC-0937,R:\;R:\AKB2312,Connect
{S2G8-P1AX94JY-0075GMQC},01/02/2010 13:44:37,JKS2444,PC-6961,,Disconnect
{U6B3-H0BR50NN-3247AFUY},01/02/2010 13:47:12,ABP2917,PC-7947,,Disconnect
{Z3W0-B4VQ29LQ-7207EAOJ},01/02/2010 13:47:42,VPS3185,PC-3491,,Disconnect
{E1B1-Y4QL63PL-6186XCHU},01/02/2010 13:47:44,VPS3185,PC-3491,R:\;R:\VPS3185,Connect
{U5N8-I0JB92CU-6034VSUV},01/02/2010 13:49:47,GNT0221,PC-6427,,Disconnect
{H4T9-D3TJ57MH-4687XVMV},01/02/2010 13:52:41,IMC3296,PC-2659,,Disconnect
{K8J5-Z5VZ81QU-6611XSYX},01/02/2010 13:53:13,KBP0384,PC-9322,R:\;R:\343bzG8;R:\45Z5MN4;R:\85DK463;R:\99cxXj0;R:\KBP0384,Connect
{X1L8-U4OI25CV-9731GQVE},01/02/2010 13:55:23,CJM0273,PC-3471,R:\;R:\13jd423;R:\49FP5C2;R:\51n6647;R:\CJM0273,Connect
{V9W5-A5PH58EP-0176KTWB},01/02/2010 13:56:46,GRY1398,PC-3048,,Disconnect
{F5V7-A9KJ32AV-6386FOHH},01/02/2010 13:57:52,XCL1792,PC-7186,R:\;R:\11N1617;R:\54Vt3L2;R:\911Jx39;R:\XCL1792,Connect
{N2D7-N0DA36KH-6090OJPW},01/02/2010 13:58:40,CBA1023,PC-1570,R:\;R:\42gY283;R:\48rr4y2;R:\59ntt61;R:\76xCQG0;R:\CBA1023,Connect
{I7H1-K2UJ99YO-3446NJKX},01/02/2010 14:00:09,SRB2276,PC-5164,R:\;R:\SRB2276,Connect
{X6G0-L0GR49CZ-6884PSKV},01/02/2010 14:00:12,ADP3667,PC-3802,R:\;R:\36L7857;R:\ADP3667,Connect
{E9X9-R9ZQ86WR-5535MWSU},01/02/2010 14:01:30,AKB2312,PC-0937,,Disconnect
{Y2H0-F2IU07PD-2561SHYC},01/02/2010 14:02:36,HGH0727,PC-2482,R:\;R:\16QxYq0;R:\47q3837;R:\54y3717;R:\63Gv4j2;R:\HGH0727,Connect
{V7G3-C0PK61UK-2123QEZW},01/02/2010 14:03:07,HGH0727,PC-2482,,Disconnect
{Q0H3-Q2IX05FM-9555TZVX},01/02/2010 14:03:20,OKH3777,PC-5467,R:\;R:\13y9937;R:\21fz413;R:\59N9947;R:\98F7167;R:\OKH3777,Connect
{T6W7-E6VG88SJ-6416XRPB},01/02/2010 14:03:48,KBP0384,PC-9322,,Disconnect
{Y9J5-E6JG76OE-6128LWMA},01/02/2010 14:04:57,FAJ3608,PC-1335,R:\;R:\FAJ3608,Connect
{E2K4-U2VE24HA-8236HMFB},01/02/2010 14:07:08,AKB2312,PC-0937,R:\;R:\AKB2312,Connect
{X9K1-X0FQ69SQ-2456QIUL},01/02/2010 14:08:50,VPS3185,PC-3491,,Disconnect
{X0Z3-W2XF52QG-2012KDLM},01/02/2010 14:10:27,CDB2017,PC-8758,,Disconnect
{Z8D2-K0WP65VT-8996GDHF},01/02/2010 14:10:54,CBA1023,PC-1570,,Disconnect
{C5E2-D7RV86ZE-2618ANRN},01/02/2010 14:10:58,IMC3296,PC-2659,R:\;R:\18Y46W6;R:\516bS99;R:\72KG4j2;R:\IMC3296,Connect
{N9Q8-E0PP15FI-4298BMOX},01/02/2010 14:11:29,ROR3483,PC-4365,R:\;R:\177Qcm8;R:\81c5yB4;R:\87zJ233;R:\ROR3483,Connect
{H1K2-Q8EO09VO-1519PNCQ},01/02/2010 14:11:33,YKW3832,PC-2158,R:\;R:\74Fv753;R:\94ZH5l2;R:\YKW3832,Connect
{W9W5-Z6RD31KE-2185PSTB},01/02/2010 14:13:34,AKB2312,PC-0937,,Disconnect
{F7L4-W9KQ88KE-1642PIHO},01/02/2010 14:14:48,YKW3832,PC-2158,,Disconnect
{J6O9-K2KW95NM-1208OIEY},01/02/2010 14:15:59,CJM0273,PC-3471,,Disconnect
{N4B7-W2SL58KO-0298KALW},01/02/2010 14:16:19,FAJ3608,PC-1335,,Disconnect
{N0W9-S6AM47QN-4257WXRY},01/02/2010 14:19:26,HMY0235,PC-7084,,Disconnect
{S9F7-O7IV61LE-9285PYGW},01/02/2010 14:19:53,XCL1792,PC-7186,,Disconnect
{Q2F8-G5KR29CM-8663TAUH},01/02/2010 14:21:02,HGH0727,PC-2482,R:\;R:\16QxYq0;R:\47q3837;R:\54y3717;R:\63Gv4j2;R:\HGH0727,Connect
{E2N4-L5QV56IM-7428RSIC},01/02/2010 14:22:54,SRB2276,PC-5164,,Disconnect
{C6N0-A6SU85PM-2457IEUW},01/02/2010 14:22:57,JDM1042,PC-1105,R:\;R:\84xF4F2;R:\JDM1042,Connect
{O4Q5-I4PD54XK-7808VSKU},01/02/2010 14:25:25,RCT1697,PC-5770,R:\;R:\488TX69;R:\58l8617;R:\RCT1697,Connect
{L1N6-Z5TF12WX-7553ISEX},01/02/2010 14:26:03,HGH0727,PC-2482,,Disconnect
{K9X7-W8QT01FH-2867JIPI},01/02/2010 14:26:18,XTB2372,PC-9480,,Disconnect
{N5N5-J0KG53SG-4613UIJX},01/02/2010 14:26:49,ROR3483,PC-4365,,Disconnect
{J7Y0-G9VQ86QR-7380HVEM},01/02/2010 14:30:57,AKB2312,PC-0937,R:\;R:\AKB2312,Connect
{C4F7-A7KC75HD-5240AYHU},01/02/2010 14:32:31,RCT1697,PC-5770,,Disconnect
{D5S0-X5VL75VM-1331UPSK},01/02/2010 14:33:37,JDM1042,PC-1105,,Disconnect
{B2Y9-D2DV29LX-2200CLBJ},01/02/2010 14:34:34,RCT1697,PC-5770,R:\;R:\488TX69;R:\58l8617;R:\RCT1697,Connect
{M1M7-C8BM51RJ-7727WWMR},01/02/2010 14:35:42,GDH2500,PC-9355,R:\;R:\14JJRl0;R:\32BwkH0;R:\GDH2500,Connect
{S5S9-Z0IG59PG-3688CYRA},01/02/2010 14:37:09,ROR3483,PC-4365,R:\;R:\177Qcm8;R:\81c5yB4;R:\87zJ233;R:\ROR3483,Connect
{U1B7-F0BW22TP-9202TTZF},01/02/2010 14:39:36,AKB2312,PC-0937,,Disconnect
{R4X2-N1TU82ZR-1793JAME},01/02/2010 14:39:53,CDB2017,PC-8758,R:\;R:\33YNx51;R:\38VSbw0;R:\81Y9957;R:\CDB2017,Connect
{P1S6-B8NU04YS-2300HYXM},01/02/2010 14:41:03,RCT1697,PC-5770,,Disconnect
{O3Y2-A3FL91XR-3764TMHT},01/02/2010 14:41:10,OKH3777,PC-5467,,Disconnect
{W0Q6-N4HR21NG-1818GBMI},01/02/2010 14:42:05,JKS2444,PC-6961,R:\;R:\JKS2444,Connect
{X2L5-F2JQ46US-7398AVBJ},01/02/2010 14:42:18,HMR0098,PC-3930,R:\;R:\296Sb99;R:\36fcmM0;R:\58zjDC0;R:\922Sfj8;R:\HMR0098,Connect
{S1X9-H8OD32LC-8352VHLZ},01/02/2010 14:43:17,AFP2709,PC-3154,R:\;R:\787PQ59;R:\AFP2709,Connect
{E2F2-K4UC12FV-6609BWQV},01/02/2010 14:44:13,JKS2444,PC-6961,,Disconnect
{N4H4-N2KI95MI-5602UWAV},01/02/2010 14:45:49,KBP0384,PC-9322,R:\;R:\343bzG8;R:\45Z5MN4;R:\85DK463;R:\99cxXj0;R:\KBP0384,Connect
{X5N6-Y7YY85KF-0246SXBN},01/02/2010 14:46:13,AFP2709,PC-3154,,Disconnect
{C9I1-D2XV56VG-7300ZKXN},01/02/2010 14:49:14,ADP3667,PC-3802,,Disconnect
{W2L8-P6LP57GO-9868VNPC},01/02/2010 14:50:29,AFP2709,PC-3154,R:\;R:\787PQ59;R:\AFP2709,Connect
{F8A5-N5MF59BV-7304NDRS},01/02/2010 14:51:49,FAJ3608,PC-1335,R:\;R:\FAJ3608,Connect
{E8Q5-Q4VP63RY-2910UUAC},01/02/2010 14:52:30,JKS2444,PC-6961,R:\;R:\JKS2444,Connect
{Y4I9-I0IN22KT-6670DOSI},01/02/2010 14:54:38,AFP2709,PC-3154,,Disconnect
{O1W4-T5RG28VM-5863KARO},01/02/2010 14:54:55,HCS2231,PC-0563,R:\;R:\52Hsb21;R:\HCS2231,Connect
{R2X8-O2XC25GV-1506VMYX},01/02/2010 14:55:58,GNT0221,PC-6427,R:\;R:\GNT0221,Connect
{B6N7-M8OA15TL-6965EVUF},01/02/2010 14:57:48,CHM1561,PC-7046,R:\;R:\CHM1561,Connect
{S7K3-R1LP06WJ-7938WVFP},01/02/2010 14:58:42,AKB2312,PC-0937,R:\;R:\AKB2312,Connect
{C1H8-R7YP18SQ-3701RLRT},01/02/2010 14:58:48,GNT0221,PC-6427,,Disconnect
{J3C8-Y6YN65GI-0652NSYK},01/02/2010 14:59:21,AKB2312,PC-0937,,Disconnect
