id,date,user,pc,activity
{E2N0-G0AS39DL-2001RAZB},01/02/2010 12:16:59,ATH0225,PC-7844,Logon
{F9S4-J9KK97HP-1723AKXX},01/02/2010 12:18:45,YCL0824,PC-6421,Logon
{R7Z9-C3DR77UE-7161VJBE},01/02/2010 12:22:09,NDW1863,PC-4279,Logon
{K3M5-U5DQ23KZ-6708MLDE},01/02/2010 12:25:28,CCT2165,PC-2738,Logon
{D6Y9-I6YR94FP-6332MWLA},01/02/2010 12:26:38,HMY0235,PC-7084,Logon
{B2P4-Y2GL55KI-0809PJDR},01/02/2010 12:27:07,UCW2995,PC-7862,Logon
{I3R8-A3LJ07XA-6654PLLV},01/02/2010 12:33:12,URC2874,PC-6160,Logoff
{X6Z8-O6GV01IC-0508UDAL},01/02/2010 12:36:14,GAH0525,PC-7394,Logon
{H6J4-Y4UN58GG-9305DFEX},01/02/2010 12:36:33,MMR1695,PC-8796,Logon
{C8K7-D6RY42RU-7479GKCB},01/02/2010 12:38:45,DCM3596,PC-0355,Logon
{M8O1-N0WZ34GJ-3001JNCH},01/02/2010 12:41:06,SSS3091,PC-2686,Logon
{W6F8-K3BW03IW-8143BRYV},01/02/2010 12:42:47,YCL0824,PC-9508,Logon
{Y4D2-J3KB74PN-3147NWZS},01/02/2010 12:44:35,AKH0454,PC-2966,Logon
{Q7D2-C7CW40YI-7687UNOH},01/02/2010 12:47:10,LAN1329,PC-8190,Logon
{Z7P8-K7GW29LC-6903AZYT},01/02/2010 12:48:16,GAH0525,PC-5983,Logon
{A4R2-M5FA31NZ-8728RBPJ},01/02/2010 12:48:31,JAY3851,PC-8807,Logon
{W1R6-Q8NI85AK-2786BQIN},01/02/2010 12:48:36,NBT3447,PC-0882,Logon
{T8X2-F4EC39KO-1194FAPA},01/02/2010 12:50:10,HDP1890,PC-9014,Logon
{Q1E2-B9RB38GF-7701HRUE},01/02/2010 12:53:17,SRB2276,PC-5164,Logon
{L2G4-T1TO30WF-8197VDWG},01/02/2010 12:54:37,KPB1123,PC-2997,Logon
{Q5M4-H7WU38YF-6500UUAE},01/02/2010 12:54:46,HMB0805,PC-0242,Logon
{Z9D5-W7VF33ZR-8314WKGG},01/02/2010 12:54:50,AXW3243,PC-4929,Logon
{N5I9-E2WN83HS-7099LZOM},01/02/2010 12:56:27,HID1899,PC-2433,Logon
{C9H6-Q4RK46FJ-0731PPBI},01/02/2010 12:57:43,BDB2163,PC-0401,Logon
{G6T0-P2YA02CX-8462MITP},01/02/2010 12:58:28,CGW0692,PC-6774,Logon
{V0M5-B9AC10XF-3416JLBG},01/02/2010 13:03:37,SRB2276,PC-7489,Logon
{W4S5-K3WQ86DV-3938RUIR},01/02/2010 13:04:52,JKS2444,PC-6961,Logon
{A7I4-Y4UA07TH-9938QQOK},01/02/2010 13:05:02,SDH2394,PC-3297,Logon
{S7G0-D4XS02KT-3265CDLT},01/02/2010 13:06:47,KNM1154,PC-4927,Logon
{A2Q1-A9RM09OV-8187AEMS},01/02/2010 13:12:35,SRS0129,PC-7008,Logon
{C6J1-P9GO88UI-8912IVZJ},01/02/2010 13:12:36,YCL0824,PC-9508,Logoff
{T2R3-C7MH66XN-9850RLEN},01/02/2010 13:13:30,DPM2971,PC-5480,Logon
{R8V4-D6MY24HF-3645ANQJ},01/02/2010 13:13:45,OKH3777,PC-5467,Logon
{A5H7-T5YM98VP-0484INHB},01/02/2010 13:14:13,KJS1940,PC-3182,Logon
{V1S0-U3SN06IC-3171OEXY},01/02/2010 13:14:29,ISB0256,PC-3808,Logon
{J4I4-T9FX42VS-3038JWDW},01/02/2010 13:18:44,AEM0554,PC-0514,Logon
{J3L7-H9VT03MG-3413WXVL},01/02/2010 13:19:23,TGH3351,PC-0681,Logon
{K7N1-X3GQ76QL-5497CKQH},01/02/2010 13:20:09,KOR1163,PC-5997,Logon
{L3T3-D5KO17MY-5371IYVR},01/02/2010 13:23:11,KSO2224,PC-6807,Logon
{G9Y3-Q1VQ48WB-7264MLXN},01/02/2010 13:23:27,REM0580,PC-6092,Logon
{J8C6-S2BU69BB-8193JFQC},01/02/2010 13:26:01,TRH1083,PC-2246,Logon
{E5E2-T4ZZ89GH-6865JLYV},01/02/2010 13:26:07,ACG3819,PC-6177,Logon
{G9K3-C6ON24QC-1307AVHE},01/02/2010 13:27:22,GAH0525,PC-5983,Logoff
{R6L7-P0VL35HH-6465UMGV},01/02/2010 13:28:08,CWA2554,PC-4110,Logon
{Z7A0-R1KZ05BZ-4953WQEG},01/02/2010 13:32:40,XBW2502,PC-7681,Logon
{E3F6-B8MI49NW-5604JTGV},01/02/2010 13:33:01,TJD0106,PC-6916,Logon
{P5T3-T6OD45PI-9760GZXE},01/02/2010 13:34:24,IBP1616,PC-0851,Logon
{J5B0-D7WK37RP-0262TWUO},01/02/2010 13:35:18,BCC2536,PC-0256,Logon
{D8Y5-O6AX64KQ-4380BMNT},01/02/2010 13:35:49,GNB3337,PC-3457,Logon
{I1X9-G9QO66VI-2019CDSZ},01/02/2010 13:36:53,SAB3860,PC-9388,Logon
{O0I3-R3IO11LF-2913ULUN},01/02/2010 13:36:58,ELB0033,PC-4928,Logon
{H1D9-W6GE61RP-6903XEQA},01/02/2010 13:37:48,WMM0873,PC-3774,Logon
{O9R2-K5JN96AM-2317BUKE},01/02/2010 13:38:26,BDR0510,PC-1197,Logon
{Y8Y3-E7TY17NF-0202SGUQ},01/02/2010 13:39:26,SDH2394,PC-3297,Logoff
{I8Z5-E9OO20XX-3593WVPX},01/02/2010 13:40:32,DNS1758,PC-8095,Logon
{R2L1-N2ED15QE-7720HBVP},01/02/2010 13:41:40,IRS1337,PC-1290,Logon
{G0K6-X1FG68XV-5111OVXQ},01/02/2010 13:43:18,AKS3496,PC-3470,Logon
{O8D6-I3KG04ZE-4472OFBB},01/02/2010 13:44:23,SRB2276,PC-7489,Logoff
{L6C7-P1DW71ZQ-7892XCZK},01/02/2010 13:49:05,TGH3351,PC-1613,Logon
{T4N1-K1FP85IQ-9293VFFO},01/02/2010 13:49:55,EDJ1970,PC-1301,Logon
{U2Y8-A5MK53WZ-2818OYXJ},01/02/2010 13:50:06,GDH2500,PC-9355,Logon
{B3X1-D5IN49HN-3562CYDD},01/02/2010 13:51:22,URC2874,PC-9516,Logon
{B1Q2-J2SE70LT-5390NTYJ},01/02/2010 13:53:59,IBP1616,PC-0851,Logoff
{G9V6-H7YA28WT-6313LEVZ},01/02/2010 13:54:26,DNS1758,PC-8095,Logoff
{I7K5-Z2QE26CE-0711JINH},01/02/2010 13:55:16,TDJ3138,PC-0550,Logon
{H9D9-U1IQ42AZ-8499NIXE},01/02/2010 13:56:39,NRT1320,PC-2545,Logon
{Q6E4-O2RR09LG-7199WDTZ},01/02/2010 14:00:01,HSK0639,PC-3216,Logon
{X1I2-D9FP34MF-9755XVFA},01/02/2010 14:03:32,AAS3428,PC-2084,Logon
{F4R7-K0MI92SU-5243LIBK},01/02/2010 14:06:31,TGH3351,PC-1613,Logoff
{Q0Q0-J1LP02TI-9730KYXI},01/02/2010 14:08:10,JDM1042,PC-1105,Logon
{L1A6-T4IP84TU-8946ECMB},01/02/2010 14:08:12,HSH3606,PC-7090,Logon
{L7P3-G1CP07QF-1615BGOY},01/02/2010 14:21:54,CQS2883,PC-6220,Logon
{A4H4-A3AF92GU-1517KMWM},01/02/2010 14:22:30,REC0283,PC-6764,Logon
{S3C9-T4KZ92TN-0285HKHN},01/02/2010 14:23:00,HLO2756,PC-9822,Logoff
{W2G7-G9XD24YP-0600CXQL},01/02/2010 14:36:33,XBW2502,PC-2711,Logon
{Q9B6-D6OD45BC-3498AWQR},01/02/2010 14:39:17,KOR1163,PC-6335,Logon
{W5F3-M5DY56MJ-9927BPOZ},01/02/2010 14:58:00,EAL3873,PC-7611,Logoff
{B2O9-O4XJ46XE-3011LVQD},01/02/2010 15:09:52,TKM1539,PC-8577,Logon
{M2B9-O9XZ57RK-0881IPRX},01/02/2010 15:13:00,AKB2312,PC-0937,Logoff
{R5X7-M5PY45ZT-7964IMAO},01/02/2010 15:14:00,KCR2291,PC-1603,Logoff
{L2Y9-X0TP87TD-2501BKGI},01/02/2010 15:15:00,MBA1797,PC-0470,Logoff
{K5Z2-Q2AK91OG-2302BCCS},01/02/2010 15:18:00,JPC2507,PC-0747,Logoff
{O2A7-P8CW35JF-4274MQAL},01/02/2010 15:22:00,AFP2709,PC-3154,Logoff
{W4J3-H5LA49UO-7831PZEQ},01/02/2010 15:22:00,CGW0692,PC-6774,Logoff
{P4W3-X5UQ46WI-5115FPBP},01/02/2010 15:24:00,ZRM0694,PC-6816,Logoff
{X4N5-Y2PW46TY-3121XLZH},01/02/2010 15:27:08,KOR1163,PC-6335,Logoff
{Z7S2-R3MT88QO-6085WBFS},01/02/2010 15:28:33,YKM3542,PC-7449,Logon
{C5G4-F8QC48LN-1818JKCZ},01/02/2010 15:30:00,MJA2380,PC-2940,Logoff
{Q7M1-B1DP49EO-3214SBHJ},01/02/2010 15:32:17,XBW2502,PC-2711,Logoff
{E6G7-W2PI63AR-5705IOTP},01/02/2010 15:34:21,CER0228,PC-2808,Logon
{P8Y7-K9RL12ZW-6811WUGI},01/02/2010 15:36:23,TKM1539,PC-8577,Logoff
{A3Z6-Y3UX64HZ-2901NOVT},01/02/2010 15:38:00,KAS2029,PC-6729,Logoff
{O6S7-L5JX28BP-8070KYRJ},01/02/2010 15:39:00,DAR0709,PC-4052,Logoff
{G0D7-L9CQ63ZF-5890BHHR},01/02/2010 15:41:00,TWM2199,PC-9826,Logoff
{C2U2-Y0CT67JX-5011NLTK},01/02/2010 15:44:00,FGC0114,PC-5400,Logoff
{M2H9-V0SB96HB-4770ZKNJ},01/02/2010 15:47:00,JWM0484,PC-3083,Logoff
{E2L7-M4WT62DQ-3384SXQL},01/02/2010 15:47:38,YKM3542,PC-7449,Logoff
{N7H7-Q8YX17WS-2018VWBZ},01/02/2010 15:49:00,SLC1588,PC-3514,Logoff
{Q1Y9-D8IZ78BS-2915WQSP},01/02/2010 15:52:00,BOV1609,PC-3155,Logoff
{F9J8-C5OI68ZQ-1025IPRI},01/02/2010 15:53:32,CER0228,PC-2808,Logoff
{Q8E5-D1ND77NL-2979NCJY},01/02/2010 15:54:00,JEV3132,PC-7700,Logoff
{D7N1-V7SS68QZ-3181ODEP},01/02/2010 15:56:00,WVC3623,PC-4663,Logoff
{Y0M5-H5RP55HL-7507JCBR},01/02/2010 15:56:35,ONR3291,PC-1360,Logon
{Z6E4-T4IR60SV-6879DDTQ},01/02/2010 16:00:00,KJS1940,PC-3182,Logoff
{P3Y4-O4OI16OU-7793RFRJ},01/02/2010 16:00:00,PKR1145,PC-1961,Logoff
{S2H8-T9CX26ZP-8119ZDQC},01/02/2010 16:00:32,KPB1123,PC-5983,Logon
{K4F2-I7SZ50UK-3608OOYG},01/02/2010 16:01:00,ATM1615,PC-9996,Logoff
{I9Z4-E1IV94PB-1570SEAT},01/02/2010 16:03:00,KSO2224,PC-6807,Logoff
{T8G4-B9ML84LF-4439IXCI},01/02/2010 16:03:00,ZDC2523,PC-2312,Logoff
{T6N1-N3HI77FJ-2961PXAS},01/02/2010 16:04:00,BDB2163,PC-0401,Logoff
{R2L4-A0KJ04NM-9950RWOS},01/02/2010 16:04:00,CHC0252,PC-8009,Logoff
{G7P5-F1ML28DH-1223OLHF},01/02/2010 16:04:00,CMD0613,PC-8839,Logoff
{A1E3-V4KX48YU-4496PZVH},01/02/2010 16:04:00,IBP1616,PC-8035,Logoff
{G4S9-U8LX36SH-8106TKKD},01/02/2010 16:05:00,CCT2165,PC-2738,Logoff
{U4T1-F4SJ17YH-5706CQOG},01/02/2010 16:07:00,HCS2231,PC-0563,Logoff
{Q9B1-L7IU75KJ-5515CASV},01/02/2010 16:07:00,ISB0256,PC-3808,Logoff
{C6V9-H4FG85GZ-3492WVVM},01/02/2010 16:10:00,IRS1337,PC-1290,Logoff
{K6Z1-X5VY53BJ-4556PKRH},01/02/2010 16:10:00,UCW2995,PC-7862,Logoff
{V3J6-E4CM86CM-2616VKTG},01/02/2010 16:12:00,LAN1329,PC-8190,Logoff
{R8S9-S5ZL60DN-9605FYKX},01/02/2010 16:13:00,BAW0780,PC-1561,Logoff
{F3P5-U7XN18CA-1802MCSY},01/02/2010 16:15:00,CTP2225,PC-1784,Logoff
{W2Z1-C2VI97AU-0398HQUE},01/02/2010 16:15:00,SAD3259,PC-5036,Logoff
{M6A0-M2CK80SL-7705QGNR},01/02/2010 16:15:00,SER0621,PC-5436,Logoff
{K9Q2-O3AK84NM-3447LKRT},01/02/2010 16:18:00,JKG0944,PC-2688,Logoff
{A5Q4-H3UO15BK-3590XKPF},01/02/2010 16:19:00,FAJ3608,PC-1335,Logoff
{C7R7-I4ML85AM-0918OBLI},01/02/2010 16:19:00,SKE3262,PC-7089,Logoff
{R9O0-J6DH61LY-6819DWNE},01/02/2010 16:20:00,BZB3532,PC-1147,Logoff
{Y3L1-L3ZZ28AN-4157KEPT},01/02/2010 16:20:00,DCM3596,PC-0355,Logoff
{D6N5-Z7NE56IE-5847NWDW},01/02/2010 16:20:00,DJA0740,PC-7197,Logoff
{P1O2-C3EP87LG-0024TXFP},01/02/2010 16:21:00,ATH0225,PC-7844,Logoff
{K0I5-O9OE21QE-2355BHQR},01/02/2010 16:21:00,DNS1758,PC-1055,Logoff
{S3M1-R9OP43QJ-3996KHCT},01/02/2010 16:21:00,HMR0098,PC-3930,Logoff
{T9O7-G1UX83PU-8874ILSE},01/02/2010 16:21:00,RPB0029,PC-1502,Logoff
{W5R0-B7BD89XS-9247JHRI},01/02/2010 16:22:00,DPM2971,PC-5480,Logoff
{I9M0-A0AO24XM-4082KJDA},01/02/2010 16:22:00,MCC0856,PC-0666,Logoff
{R9M5-B2RJ98LY-1909BQPY},01/02/2010 16:25:00,HSH3606,PC-7090,Logoff
{Z0G4-G3KJ18LY-9206JFBN},01/02/2010 16:26:00,JJS2973,PC-4665,Logoff
{G9V8-S8JO46TD-2983REDO},01/02/2010 16:28:00,HMY0235,PC-7084,Logoff
{P5E3-N5GK45GE-8636YIVJ},01/02/2010 16:28:00,LJE2413,PC-0302,Logoff
{N7R2-C9ED86FO-1884PNHG},01/02/2010 16:29:00,GAH0525,PC-7394,Logoff
{P5C7-X9QR98CG-0403NEZQ},01/02/2010 16:30:00,MBN3610,PC-8169,Logoff
{F5Z4-C2AL25NS-2200IYPB},01/02/2010 16:30:00,NDW1863,PC-4279,Logoff
{L7X6-C2FJ12AJ-9436XQIX},01/02/2010 16:32:00,LXE2139,PC-8276,Logoff
{E8P7-K6GZ10GL-3708KEVU},01/02/2010 16:34:00,JKS2444,PC-6961,Logoff
{F3H9-Y4PL42LC-0600HUQF},01/02/2010 16:36:00,IWG0058,PC-4074,Logoff
{X5Q4-A3IL91FP-2058AKRO},01/02/2010 16:42:00,RCH2447,PC-0226,Logoff
{G0S6-O6NR81YJ-6926ZIFA},01/02/2010 16:43:00,ATT1191,PC-2057,Logoff
{C0Q0-C9YT20KR-5114PZLP},01/02/2010 16:45:00,JEW2141,PC-8081,Logoff
{G2A2-D0ZV68QM-0634VTMQ},01/02/2010 16:45:00,MKR2138,PC-3207,Logoff
{A5N6-U6SC18YD-0541FILF},01/02/2010 16:48:00,HDP1890,PC-9014,Logoff
{N8K6-A6LY92IC-6014KACB},01/02/2010 16:49:00,TJD0106,PC-6916,Logoff
{S5P3-E9WI97TJ-9175OCAQ},01/02/2010 16:50:00,KCW2117,PC-8304,Logoff
{I0V0-E2SW55AQ-5680YVFZ},01/02/2010 16:51:35,ONR3291,PC-1360,Logoff
{X5A3-G6WN30OC-0216QWZB},01/02/2010 16:53:42,CPC0724,PC-0173,Logon
{U4V8-I2IJ82LQ-2649DBWP},01/02/2010 16:55:00,AKK2125,PC-8941,Logoff
{W3W9-B1QI33BT-4954VUIK},01/02/2010 16:59:51,KPB1123,PC-5983,Logoff
{W0F2-M1JW16KC-6316JEIJ},01/02/2010 17:00:00,HID1899,PC-2433,Logoff
{Q1R8-T9VV00VZ-8473DEOU},01/02/2010 17:00:00,HTC1750,PC-8999,Logoff
{K5U1-C1GF39XE-4979ZYST},01/02/2010 17:01:00,SHB3512,PC-9060,Logoff
{I9V8-T1IS24RG-8215VEZT},01/02/2010 17:04:00,GCN1743,PC-8848,Logoff
{B8M7-L9TJ54RN-0284ACOP},01/02/2010 17:05:00,KBP0384,PC-9322,Logoff
{K9A2-S6ON77TU-4677QCHX},01/02/2010 17:06:00,GES2626,PC-8285,Logoff
{S9J7-X9BA64HT-7668LHED},01/02/2010 17:07:00,AMB3100,PC-9472,Logoff
{K6G8-S7OX35WB-4367KQQN},01/02/2010 17:07:00,TDJ3138,PC-0550,Logoff
{R4X9-R2NN44ST-4270CASF},01/02/2010 17:10:00,ENS1748,PC-5920,Logoff
{G0H7-Z5CC76VN-5315DKBB},01/02/2010 17:10:00,NNM2862,PC-2840,Logoff
{C5X1-C1RS17RZ-7809MBSA},01/02/2010 17:11:00,QAH1315,PC-3767,Logoff
{T0P7-O2LV72SQ-7203SGTG},01/02/2010 17:12:00,HMM2628,PC-4056,Logoff
{Z1C5-H8LO11ST-3768BYPB},01/02/2010 17:12:00,NRT1320,PC-2545,Logoff
{B3C9-Z5MP59NB-3926HMRA},01/02/2010 17:14:00,LQW1314,PC-3932,Logoff
{F7O8-P2GM84SR-6963AZRJ},01/02/2010 17:15:00,ABP2917,PC-7947,Logoff
{M5L9-A4YY03GQ-9815JYRD},01/02/2010 17:15:00,SSS3091,PC-2686,Logoff
{C1A3-M2QM21NG-8893XVTG},01/02/2010 17:16:00,VPS3185,PC-3491,Logoff
{P7H1-K4ZA96OI-5370WAPR},01/02/2010 17:16:00,WBB2321,PC-3292,Logoff
{L8A0-K8TL22BN-3758MDMM},01/02/2010 17:18:00,SFC2336,PC-1921,Logoff
{W6H7-L4OR66IZ-4776WTNI},01/02/2010 17:20:00,CDC3413,PC-1539,Logoff
{I2U1-E3YZ45VL-5875ISJX},01/02/2010 17:21:51,CPC0724,PC-0173,Logoff
{X9P9-A4CK11IY-0028OXJX},01/02/2010 17:25:00,NDK3436,PC-9671,Logoff
{O5B3-Y9EP22BC-6115MJAK},01/02/2010 17:27:00,WAF3438,PC-7900,Logoff
{Z2O1-T8QX33RW-0268KNCJ},01/02/2010 17:28:00,BKF1545,PC-9378,Logoff
{C7E1-N2VX59YE-5509BSRP},01/02/2010 17:28:00,CRC0348,PC-9798,Logoff
{T1L0-Z1EY27KD-6188TUIH},01/02/2010 17:29:00,AAS3428,PC-2084,Logoff
{B8R0-M4QI50XP-9179BFWU},01/02/2010 17:29:00,TKM1539,PC-3295,Logoff
{C2P8-N2IZ44ZH-5447KECX},01/02/2010 17:31:00,GRY1398,PC-3048,Logoff
{F3X6-L3PR08NB-7844OESV},01/02/2010 17:32:00,ANC1950,PC-4921,Logoff
{Q4R0-F1JK01XY-2401VMCH},01/02/2010 17:32:00,YKM3542,PC-6463,Logoff
{J3H4-H1LB81PC-9573TWHB},01/02/2010 17:33:00,SRB2276,PC-5164,Logoff
{M9V8-P5IK56ZI-2427DPWH},01/02/2010 17:36:00,CDB2017,PC-8758,Logoff
{O6F0-O2ES76KU-5026AFFB},01/02/2010 17:36:00,LIM1718,PC-7539,Logoff
{Y4X4-J0WE74UZ-4122RHNE},01/02/2010 17:37:00,KCH2475,PC-4356,Logoff
{G8R4-P6WS35PV-2342NPAA},01/02/2010 17:40:00,HSK0639,PC-3216,Logoff
{N4K6-I1MK79OC-4682SQLU},01/02/2010 17:40:00,WMM0873,PC-3774,Logoff
{N5A1-U6KY84UD-7621OFSK},01/02/2010 17:43:00,NBT3447,PC-0882,Logoff
{I1G8-W2DX92VJ-5387RTDJ},01/02/2010 17:43:00,SAB1954,PC-5091,Logoff
{Z1S0-J6BK40EJ-1723DOEZ},01/02/2010 17:44:00,GEG2093,PC-5774,Logoff
{M4W7-E0JJ78SC-8848BIMG},01/02/2010 17:46:00,KPS3882,PC-9504,Logoff
{Z7T3-J8IU55XD-1652BJZJ},01/02/2010 17:47:00,JZE2902,PC-8858,Logoff
{V3N7-J2TH00LN-4394IWLG},01/02/2010 17:48:00,LSN1672,PC-9021,Logoff
{G3A1-R3JG74WJ-5124HBYT},01/02/2010 17:49:00,CJM0273,PC-3471,Logoff
{Q8S2-K4LJ22JG-6809UQGK},01/02/2010 17:49:00,GNB3337,PC-3457,Logoff
{V5G8-C0GU31YW-2334MJHP},01/02/2010 17:51:00,HDB1666,PC-6793,Logoff
{E5F6-C3NS80CY-6689DTIF},01/02/2010 17:52:00,CQS2883,PC-6220,Logoff
{U5P8-P7PZ00IO-3886WSVJ},01/02/2010 17:53:00,CLR2407,PC-2704,Logoff
{W9M3-M6NZ38QL-5903DYJH},01/02/2010 17:54:00,AMA2808,PC-3872,Logoff
{E3S6-Q1AR65LR-4075QWUI},01/02/2010 17:56:00,CBA1023,PC-1570,Logoff
{P0T5-I9RK81XA-5504PXJB},01/02/2010 17:57:00,TRH1083,PC-2246,Logoff
{Z1L2-P1PT56CN-5367VPZY},01/02/2010 17:58:00,NSM2805,PC-1478,Logoff
{Y0E8-S5PK45ZH-7548QQOG},01/02/2010 18:00:00,GRP0277,PC-2590,Logoff
{F4T5-Z2IK83VO-3569OZIX},01/02/2010 18:00:00,SAM3855,PC-2428,Logoff
{L0N0-W7SC85BT-8953DJJX},01/02/2010 18:00:00,URC2874,PC-9516,Logoff
{G2J2-G6DP63IK-9311WBIQ},01/02/2010 18:01:00,ROR3483,PC-4365,Logoff
{O1D1-S7TD29GL-7603SEIX},01/02/2010 18:02:00,CJM3315,PC-0055,Logoff
{G0S6-P1SV49JM-4124DVNA},01/02/2010 18:05:00,JLC0216,PC-3253,Logoff
{Z4G3-R3CM75IX-0578ALPW},01/02/2010 18:05:00,YCL0824,PC-6421,Logoff
{A1A7-G8HK70IX-6517ZKMK},01/02/2010 18:06:00,MMS0241,PC-2800,Logoff
{E0J2-I3DZ26BS-3241FEHM},01/02/2010 18:06:00,RAA1455,PC-7117,Logoff
{M1U9-O7EH15JM-7138FWVG},01/02/2010 18:06:00,SAB3860,PC-9388,Logoff
{X1U6-N9ZA03OM-1813GKEO},01/02/2010 18:06:00,TGH3351,PC-0681,Logoff
{W8C8-L5MB51MD-2194YMQZ},01/02/2010 18:07:00,SDH2394,PC-5849,Logoff
{Z7R7-Q9PF18ZO-6463SMAK},01/02/2010 18:08:00,RJH0219,PC-3959,Logoff
{I2S7-C7BS06EQ-7783HRKZ},01/02/2010 18:10:00,GNT0221,PC-6427,Logoff
{U7U6-W6KN63PE-4497GQXI},01/02/2010 18:11:00,JAY3851,PC-8807,Logoff
{I8H3-M7GP01TY-9199PHZR},01/02/2010 18:11:00,LAF2213,PC-3090,Logoff
{M1J2-W9FH22ON-7428OPBG},01/02/2010 18:11:00,PNH1444,PC-6885,Logoff
{I8D1-G6BX67YV-0547BUZO},01/02/2010 18:12:00,AYD2775,PC-3839,Logoff
{O5G0-A1QI44BF-0401SLZN},01/02/2010 18:13:00,YKW3832,PC-2158,Logoff
{U9F3-C2NG00QI-2300BHAY},01/02/2010 18:14:00,BDR0510,PC-1197,Logoff
{O7G1-K8NZ68EF-4212ZSQM},01/02/2010 18:15:00,ABK3081,PC-1563,Logoff
{C3I4-Z1AC50QG-7537GNGW},01/02/2010 18:17:00,ACG3819,PC-6177,Logoff
{O5F7-B6IW39BJ-6909TVQF},01/02/2010 18:18:00,CWA2554,PC-4110,Logoff
{H4B7-G0XF63RC-6699IZER},01/02/2010 18:18:00,LBB0453,PC-5980,Logoff
{H6Q5-M2NI58VY-1351DSFN},01/02/2010 18:19:00,APB3823,PC-4062,Logoff
{Q1E9-B3II24MW-3427TUQS},01/02/2010 18:20:00,AKH0454,PC-2966,Logoff
{W4H3-S4GZ11YW-1503FXTK},01/02/2010 18:22:00,YDM3898,PC-2220,Logoff
{R6B7-G0JD88TZ-1703QCIZ},01/02/2010 18:25:00,FDV1224,PC-3565,Logoff
{O5F5-D0UQ27TK-4010LPMM},01/02/2010 18:25:00,REM0580,PC-6092,Logoff
{V0R2-X2DU63JW-2404IIQI},01/02/2010 18:26:00,JDM1042,PC-1105,Logoff
{U1B8-Z0AZ40OO-2934VFYX},01/02/2010 18:26:00,SRS0129,PC-7008,Logoff
{Y7Q1-R9RM74OA-1486ADQH},01/02/2010 18:28:00,DTU3804,PC-5568,Logoff
{L0A3-L9YS71QZ-6846YLWF},01/02/2010 18:29:00,IPK2575,PC-0615,Logoff
{P2L5-I1SG30OW-4050WJTV},01/02/2010 18:30:00,EMK3809,PC-4281,Logoff
{O2U8-Z1GL75XU-9962DMBP},01/02/2010 18:34:00,CXM1821,PC-8083,Logoff
{N5V9-R7TA30YW-9908WRDK},01/02/2010 18:35:00,BCM3794,PC-7608,Logoff
{Y0Z2-Z2HT54SK-0311RMYF},01/02/2010 18:35:00,OKH3777,PC-5467,Logoff
{Q8R7-J1JZ42AG-4407CJHP},01/02/2010 18:36:00,MMR1695,PC-8796,Logoff
{J2Z3-D7GP06MF-7118BRQT},01/02/2010 18:38:00,BOR2387,PC-2983,Logoff
{C1A3-Y1ZM27WV-9710FXCT},01/02/2010 18:40:00,RCT1697,PC-5770,Logoff
{R7K0-K1OY05VB-1960IKUY},01/02/2010 18:40:00,XTB2372,PC-9480,Logoff
{A5K4-L4UY48CM-3507MNHR},01/02/2010 18:41:00,BMC3636,PC-5581,Logoff
{Q6W3-M5EQ05RW-6416HHYX},01/02/2010 18:41:00,ZAR0404,PC-7841,Logoff
{G4N7-T2JB23SL-8123GYYA},01/02/2010 18:43:00,LTW1441,PC-2126,Logoff
{V5B3-C9UC50KM-9228RJGX},01/02/2010 18:44:00,ABM3641,PC-7385,Logoff
{D8W4-O3YE57SX-3221WJHQ},01/02/2010 18:45:00,AXW3243,PC-4929,Logoff
{U6M3-K8BX37KE-9302UQUN},01/02/2010 18:45:00,RCS2064,PC-3218,Logoff
{U1S6-T2MH63MS-0998BMMP},01/02/2010 18:48:00,HGH0727,PC-2482,Logoff
{I7J5-A9IB50VE-7178TSLW},01/02/2010 18:52:00,JHK1849,PC-3114,Logoff
{K9X6-E3WM88UK-1757UFWP},01/02/2010 18:54:00,AKS3496,PC-3470,Logoff
{G0C3-E8EV61EU-3882HURS},01/02/2010 18:55:00,XCL1792,PC-7186,Logoff
{D2J6-A9PK98XR-6161CBEX},01/02/2010 18:56:00,BLN0230,PC-0151,Logoff
{J8I0-I1OY53LC-3390LSAD},01/02/2010 18:57:00,CER0228,PC-5018,Logoff
{U5K4-O4JF13VW-6808BEYL},01/02/2010 18:57:00,CPC0724,PC-8032,Logoff
{O6M2-P3CU86FD-6574QXCB},01/02/2010 19:00:00,GNE1365,PC-5750,Logoff
{N7U6-B3VE61AH-7997USOW},01/02/2010 19:01:00,ADP3667,PC-3802,Logoff
{W5G8-J3GQ84MB-8136WCMB},01/02/2010 19:01:00,HMB0805,PC-0242,Logoff
{B9J3-D5RA53MC-4908YXUQ},01/02/2010 19:04:00,VEB3671,PC-1038,Logoff
{V7N6-I0IG02QP-8710GAGX},01/02/2010 19:08:00,NSR2539,PC-3893,Logoff
{L7U0-Q3YN12XO-3005KXGC},01/02/2010 19:09:00,FHA3387,PC-7770,Logoff
{M3Y4-I1RD44KX-9568JPQE},01/02/2010 19:11:00,BCC2536,PC-0256,Logoff
{Q0O0-C9ZZ96KH-0107EHLD},01/02/2010 19:12:00,CGG3388,PC-5178,Logoff
{O1Y1-M3BM39JR-6004SXKM},01/02/2010 19:16:00,IMC3296,PC-2659,Logoff
{W5T0-Q8DW15LM-1227JLWG},01/02/2010 19:20:00,ONR3291,PC-9573,Logoff
