user,avg_login_hour,login_variance,avg_logout_hour,logout_variance,avg_session_hours,max_session_hours,min_session_hours,session_variance,total_logins,working_days,avg_logins_per_day,unique_pcs,primary_pc,primary_pc_percentage,device_switches,night_login_count,offhour_percentage,weekend_logins,weekday_logins,first_login,last_login
DTAA/ASV0049,12.00678391959799,2.2737212508457088,17.69175041876047,1.7824818250753263,5.684654522613066,10.286388888888888,0.016666666666666666,2.836279992348479,398,345,1.153623188405797,42,PC-2492,86.68341708542714,105,0,0.0,0,398,2010-01-04 10:03:31,2011-05-13 18:14:17
DTAA/ATJ0284,7.768518518518518,1.2173561864368558,16.61367521367521,1.6118951904531835,8.91298116492561,9.315,0.115,1.0347875150195553,351,346,1.0144508670520231,1,PC-4337,100.0,0,4,100.0,1,350,2010-01-04 07:39:16,2011-05-13 16:44:32
DTAA/AUM0365,11.570572207084467,2.1624913965686283,16.738919164396002,1.3197025756225165,5.168174386920981,9.319166666666666,0.021388888888888888,2.3955043716960223,367,345,1.063768115942029,20,PC-0338,94.00544959128065,43,0,11.1716621253406,0,367,2010-01-04 12:43:19,2011-05-13 17:01:18
DTAA/AWB0828,8.246328502415459,0.096453830327588,16.27951690821256,0.07678175420323977,8.0334307568438,8.301666666666666,7.766388888888889,0.1296417475283871,345,345,1.0,1,PC-4154,100.0,0,0,0.0,0,345,2010-01-04 08:17:41,2011-05-13 16:24:27
DTAA/AXB0007,8.490772946859904,0.09833587062738904,17.536763285024158,0.0727726340792401,9.046175523349437,9.321666666666667,8.758055555555556,0.12577330553339428,345,345,1.0,1,PC-4306,100.0,0,0,0.0,0,345,2010-01-04 08:23:18,2011-05-13 17:25:22
DTAA/AZC0030,8.347894265232975,1.3844759950766081,16.770206093189962,1.1371606478253076,8.421742831541218,9.303888888888888,0.052222222222222225,2.2051307227763957,372,345,1.0782608695652174,26,PC-4724,92.74193548387096,54,0,43.27956989247312,0,372,2010-01-04 07:59:00,2011-05-13 16:55:31
DTAA/AZS0738,7.991352657004832,0.09770512583879282,17.036859903381643,0.06852752718834058,9.045901771336553,9.306666666666667,8.770833333333334,0.12238238644862084,345,345,1.0,1,PC-0744,100.0,0,0,50.72463768115942,0,345,2010-01-04 08:01:23,2011-05-13 17:07:08
DTAA/BAB0505,7.738792270531401,0.09745629613238906,16.781642512077294,0.07163786871467624,9.042804347826086,9.319166666666666,8.767222222222221,0.11998965900475964,345,345,1.0,1,PC-0939,100.0,0,0,100.0,0,345,2010-01-04 07:35:46,2011-05-13 16:50:49
DTAA/BAE0444,7.995410628019324,0.09252086406445663,17.040531400966184,0.06970226267928227,9.045522544283413,9.313888888888888,8.793888888888889,0.11851435030107603,345,345,1.0,1,PC-3270,100.0,0,0,48.40579710144928,0,345,2010-01-04 07:55:52,2011-05-13 17:07:20
DTAA/BAF0379,9.010689655172413,3.16198923441702,15.786283524904213,3.791413697450382,7.493236909323117,9.543888888888889,0.011111111111111112,3.1847691126954687,435,348,1.25,40,PC-3645,88.04597701149424,104,20,8.735632183908045,3,432,2010-01-04 08:12:29,2011-05-13 17:18:55
DTAA/BAH0774,7.988888888888888,0.10047797055450917,17.03966183574879,0.07511435065464375,9.05113043478261,9.321666666666667,8.765833333333333,0.11974492574847204,345,345,1.0,1,PC-4573,100.0,0,0,50.43478260869565,0,345,2010-01-04 07:52:49,2011-05-13 16:57:11
DTAA/BAK0787,8.741594202898552,0.0929275660094219,17.783381642512076,0.07236430934289456,9.042237520128824,9.311111111111112,8.773333333333333,0.1205764722459519,345,345,1.0,1,PC-0433,100.0,0,0,0.0,0,345,2010-01-04 08:52:26,2011-05-13 17:41:57
DTAA/BAM0466,8.374653739612189,1.8100994307537759,19.88240997229917,0.8393380383176636,11.50805324715297,12.296944444444444,0.0825,2.4417280195917823,361,345,1.046376811594203,17,PC-3011,95.56786703601108,32,0,45.15235457063712,0,361,2010-01-04 07:58:16,2011-05-13 20:05:19
DTAA/BBH0313,7.986763285024154,0.09489721594350606,17.03415458937198,0.07105336504218704,9.047164251207729,9.316666666666666,8.766111111111112,0.12463063157002753,345,345,1.0,1,PC-0316,100.0,0,0,52.7536231884058,0,345,2010-01-04 08:09:39,2011-05-13 17:01:02
DTAA/BBM0499,8.851367890568753,2.298587003645811,16.47649388048956,2.5704133967526266,7.624652027837773,10.323611111111111,0.006666666666666667,4.144233945160775,463,345,1.3420289855072465,63,PC-4683,74.51403887688986,236,0,75.16198704103671,0,463,2010-01-04 07:45:33,2011-05-13 17:40:32
DTAA/BBP0623,7.9914975845410625,0.09549871854038991,18.031304347826087,0.07271990038442011,10.040239130434783,10.328888888888889,9.761944444444444,0.11722802313690633,345,345,1.0,1,PC-3160,100.0,0,0,49.275362318840585,0,345,2010-01-04 07:58:11,2011-05-13 17:59:17
DTAA/BCB0013,8.24512077294686,0.0961694975436534,16.28782608695652,0.07495654660011956,8.042471819645733,8.327222222222222,7.764722222222222,0.1226130861150748,345,345,1.0,1,PC-1377,100.0,0,0,0.0,0,345,2010-01-04 08:23:10,2011-05-13 16:24:41
DTAA/BCG0303,6.990386473429952,0.09800255796094104,15.032995169082126,0.07275304438681922,8.042768921095009,8.3075,7.774166666666667,0.11946776619533504,345,345,1.0,1,PC-3363,100.0,0,0,100.0,0,345,2010-01-04 06:59:56,2011-05-13 14:55:58
DTAA/BCG0692,6.989903381642513,0.09510121599512218,16.02792270531401,0.07369471704827539,9.038442028985507,9.316944444444445,8.7725,0.12390614394543711,345,345,1.0,1,PC-3524,100.0,0,0,100.0,0,345,2010-01-04 06:52:49,2011-05-13 15:55:20
DTAA/BCH0912,8.74777777777778,0.09494603843937681,18.784782608695654,0.07267827200209893,10.036726247987117,10.328333333333333,9.776666666666667,0.1191652023721648,345,345,1.0,1,PC-2485,100.0,0,0,0.0,0,345,2010-01-04 08:52:18,2011-05-13 18:54:10
DTAA/BCJ0800,8.525516621743037,1.2873111376483004,17.90943396226415,1.5378193123035937,9.3838244983528,10.312777777777777,0.02,2.427771995704416,371,345,1.0753623188405796,24,PC-2703,92.99191374663073,52,0,0.0,0,371,2010-01-04 08:06:41,2011-05-13 18:12:05
DTAA/BCM0558,11.826328502415459,1.9388666427015366,16.03676328502415,0.07026613081028471,4.210809983896941,8.30861111111111,1.8702777777777777,1.940626070362072,345,345,1.0,1,PC-3916,100.0,0,0,9.27536231884058,0,345,2010-01-04 11:56:08,2011-05-13 16:04:42
DTAA/BCM0899,9.247729468599035,0.0950851188671585,19.279903381642512,0.07105464972523029,10.031832528180354,10.306111111111111,9.774722222222222,0.11941317626483947,345,345,1.0,1,PC-3412,100.0,0,0,0.0,0,345,2010-01-04 09:22:08,2011-05-13 19:12:48
DTAA/BCR0547,7.492753623188406,0.0935793347902545,16.53231884057971,0.06991667324478644,9.039643317230274,9.305555555555555,8.769166666666667,0.11550185462019161,345,345,1.0,1,PC-1588,100.0,0,0,100.0,0,345,2010-01-04 07:35:35,2011-05-13 16:38:23
DTAA/BCS0374,8.989903381642513,0.09357763399174242,20.034251207729465,0.07173082592744563,11.04494847020934,11.306944444444444,10.754444444444445,0.11708785456572264,345,345,1.0,1,PC-1028,100.0,0,0,0.0,0,345,2010-01-04 09:08:11,2011-05-13 20:07:08
DTAA/BCV0109,6.73830917874396,0.09884772694842346,15.778115942028982,0.06982693228158543,9.040174718196457,9.321388888888889,8.767777777777777,0.11791379476060723,345,345,1.0,1,PC-0023,100.0,0,0,100.0,0,345,2010-01-04 06:50:34,2011-05-13 15:40:47
DTAA/BCW0386,9.49487922705314,0.09622825555604486,17.52927536231884,0.07213267806326923,8.034349436392915,8.310555555555556,7.759444444444444,0.12113817730795605,345,345,1.0,1,PC-4381,100.0,0,0,0.0,0,345,2010-01-04 09:25:29,2011-05-13 17:27:06
DTAA/BDH0038,11.479397590361446,1.979621226354463,15.141084337349398,1.6538057014120524,3.6616633199464528,8.308055555555555,0.03166666666666667,2.294625304265083,415,345,1.2028985507246377,49,PC-0877,83.13253012048193,138,0,16.626506024096386,0,415,2010-01-04 13:37:48,2011-05-13 15:44:49
DTAA/BDI0634,8.742753623188406,0.0982764198090479,18.781497584541064,0.07212297545934868,10.038563607085345,10.3175,9.758888888888889,0.12152662874147177,345,345,1.0,1,PC-4076,100.0,0,0,0.0,0,345,2010-01-04 08:52:55,2011-05-13 18:46:56
DTAA/BFO0438,6.99328502415459,0.09662003144263864,17.036666666666665,0.07059181350813226,10.043179549114333,10.304444444444444,9.774722222222222,0.11884645890667868,345,345,1.0,1,PC-4057,100.0,0,0,100.0,0,345,2010-01-04 07:04:11,2011-05-13 16:56:48
DTAA/BFO0974,7.219545454545456,3.5535095996028305,16.419545454545453,4.320959078168111,10.073694444444444,11.273333333333333,0.06388888888888888,2.8865779967566656,110,98,1.1224489795918366,1,PC-2099,100.0,0,7,100.0,0,110,2010-01-04 06:37:06,2010-05-20 17:54:49
DTAA/BFV0911,7.481932367149759,0.09321525926471097,16.537439613526573,0.06996479579769371,9.055311594202898,9.298055555555555,8.766111111111112,0.11018472307880325,345,345,1.0,1,PC-1532,100.0,0,0,100.0,0,345,2010-01-04 07:23:12,2011-05-13 16:28:09
DTAA/BGF0236,12.448357487922706,1.8905660171945682,16.531980676328505,0.07261344781653596,4.084132850241546,8.323611111111111,1.9208333333333334,1.8899270798667696,345,345,1.0,1,PC-1848,100.0,0,0,0.0,0,345,2010-01-04 13:24:55,2011-05-13 16:34:56
DTAA/BGN0054,7.981690821256039,0.09612421844120302,15.032222222222222,0.07069621170684157,7.050338164251208,7.315555555555555,6.7636111111111115,0.11719291218304391,345,345,1.0,1,PC-0553,100.0,0,0,55.65217391304348,0,345,2010-01-04 08:01:40,2011-05-13 15:05:31
DTAA/BGV0046,11.610720720720723,2.1677463969557613,16.66189189189189,1.5387006998588728,5.05087912912913,9.301388888888889,0.08666666666666667,2.453895126370326,370,345,1.0724637681159421,26,PC-3080,93.24324324324324,50,0,11.081081081081082,0,370,2010-01-04 12:56:35,2011-05-13 17:02:25
DTAA/BGW0009,8.994915254237286,0.10564771201727023,17.02994350282486,0.06600096227506935,8.035494350282486,8.26,7.826944444444444,0.10209052438764364,59,59,1.0,1,PC-0292,100.0,0,0,0.0,0,59,2010-01-04 09:06:35,2010-03-25 17:08:10
DTAA/BHH0460,8.753309692671396,0.09886699134094071,18.77872340425532,0.0721579611756503,10.026672576832151,10.305833333333334,9.821388888888889,0.11807035606609853,141,141,1.0,1,PC-2630,100.0,0,0,0.0,0,141,2010-01-04 08:38:35,2010-07-22 18:42:01
DTAA/BIM0736,7.738743961352656,0.09652238204454994,18.78415458937198,0.06922281226649096,11.046148148148147,11.321944444444444,10.786111111111111,0.11746568497691323,345,345,1.0,1,PC-2520,100.0,0,0,100.0,0,345,2010-01-04 07:42:42,2011-05-13 18:45:09
DTAA/BIR0534,11.687851997380484,3.458455835785438,14.753700065487884,4.0199698298677315,4.009410609037327,10.563055555555556,0.021111111111111112,2.6606831519354546,509,351,1.4501424501424502,63,PC-1834,77.79960707269156,220,25,22.98624754420432,5,504,2010-01-04 12:34:34,2011-05-14 05:01:17
DTAA/BJC0569,10.686908212560388,2.098602210981297,16.034830917874395,0.07551617430297894,5.3484742351046695,9.281944444444445,2.894722222222222,2.096647019717167,345,345,1.0,1,PC-2588,100.0,0,0,22.608695652173914,0,345,2010-01-04 06:51:25,2011-05-13 16:08:20
DTAA/BJM0311,8.236811594202898,0.09692866590154031,18.27705314009662,0.0710809312186347,10.040460547504027,10.31611111111111,9.775555555555556,0.1217288256159829,345,345,1.0,1,PC-2790,100.0,0,0,0.0,0,345,2010-01-04 08:19:42,2011-05-13 18:13:47
DTAA/BJM0992,11.40812610409023,6.567539242024265,12.435908411468949,6.7375051720091275,1.4583341260134983,8.3075,0.008333333333333333,2.673671397648615,2453,345,7.110144927536232,866,PC-2364,14.145943742356298,2452,539,49.123522217692624,0,2453,2010-01-04 01:57:30,2011-05-13 23:29:54
DTAA/BKH0156,8.992995169082127,0.09700812608736442,18.03217391304348,0.07240521311319958,9.03942431561997,9.317777777777778,8.768333333333333,0.12136987451933426,345,345,1.0,1,PC-1500,100.0,0,0,0.0,0,345,2010-01-04 09:07:08,2011-05-13 18:03:02
DTAA/BKM0116,11.79591121495327,2.0735448798826903,16.83177570093458,2.222104706025254,5.036184449636552,10.331666666666667,0.005,2.8454133302133093,428,345,1.2405797101449276,62,PC-3391,80.60747663551402,163,0,14.953271028037381,0,428,2010-01-04 09:59:24,2011-05-13 17:50:33
DTAA/BLB0079,11.47315668202765,2.0455364562679197,14.890706605222734,1.975198261667529,3.417837301587302,8.310555555555556,0.0,2.3698078995359526,434,345,1.2579710144927536,62,PC-1320,79.49308755760369,174,0,16.129032258064516,0,434,2010-01-04 13:13:10,2011-05-13 15:46:27
DTAA/BLS0098,8.319982316534041,1.3043911334415317,17.52550839964633,1.8211161876810245,9.205277040966696,10.310555555555556,0.050555555555555555,2.7604201359315277,377,345,1.0927536231884059,32,PC-1776,91.51193633952255,64,0,43.76657824933687,0,377,2010-01-04 07:58:11,2011-05-13 18:09:07
DTAA/BMK0943,12.658840579710143,1.9494106332970358,18.775797101449278,0.07083311029128807,6.117296296296296,10.255277777777778,3.8466666666666667,1.9523964962905533,345,345,1.0,1,PC-3319,100.0,0,0,0.0,0,345,2010-01-04 13:24:10,2011-05-13 18:42:40
DTAA/BML0618,7.4914975845410625,0.09691717112769063,19.529130434782605,0.07570225099379434,12.037248792270534,12.321388888888889,11.766666666666667,0.12353952272182965,345,345,1.0,1,PC-0659,100.0,0,0,100.0,0,345,2010-01-04 07:27:24,2011-05-13 19:33:33
DTAA/BMM0247,8.555405405405406,1.3762938305332106,17.97612612612613,1.3584994062994602,9.420888030888031,10.328888888888889,0.10444444444444445,2.3761662985068726,259,243,1.0658436213991769,17,PC-3084,93.82239382239382,32,0,0.0,0,259,2010-01-04 08:20:16,2010-12-16 18:22:15
DTAA/BMR0412,12.872870778267252,1.964791589740192,16.10051395007342,1.914381426835703,3.227148188937836,8.260555555555555,0.006666666666666667,2.3378509991507914,454,345,1.3159420289855073,62,PC-3501,75.99118942731278,209,0,0.0,0,454,2010-01-04 09:04:17,2011-05-13 17:01:44
DTAA/BMR0596,8.736425120772946,0.09741543546774664,18.77768115942029,0.07274451848921701,10.040971014492754,10.294444444444444,9.767777777777777,0.12294560915939814,345,345,1.0,1,PC-2467,100.0,0,0,0.0,0,345,2010-01-04 08:42:22,2011-05-13 18:41:09
DTAA/BMS0001,8.738357487922706,0.09816077223390939,17.787439613526573,0.07032166985002686,9.048461352657005,9.304444444444444,8.787777777777778,0.11725118864296416,345,345,1.0,1,PC-0003,100.0,0,0,0.0,0,345,2010-01-04 08:40:57,2011-05-13 17:43:13
DTAA/BNG0510,8.986425120772946,0.0937575472252019,20.035024154589372,0.07202009299289118,11.048719806763286,11.31861111111111,10.788333333333334,0.11990502601206596,345,345,1.0,1,PC-2048,100.0,0,0,0.0,0,345,2010-01-04 09:07:23,2011-05-13 20:03:03
DTAA/BNL0480,7.232753623188406,0.09475753861615836,17.27806763285024,0.07245110129713084,10.045384057971015,10.324444444444444,9.7625,0.11825086774949249,345,345,1.0,1,PC-4463,100.0,0,0,100.0,0,345,2010-01-04 07:23:55,2011-05-13 17:24:54
DTAA/BNM0353,11.905120772946859,1.8755234910657483,19.03512077294686,0.07383369579710679,7.129902576489532,11.314166666666667,4.990555555555556,1.8696328772173074,345,345,1.0,1,PC-0237,100.0,0,0,7.536231884057972,0,345,2010-01-04 13:42:54,2011-05-13 18:55:45
DTAA/BNN0072,8.251690821256037,0.09298492415594112,19.278599033816427,0.06809375139021144,11.026755233494365,11.304722222222223,10.769444444444444,0.11767998563655321,345,345,1.0,1,PC-0335,100.0,0,0,0.0,0,345,2010-01-04 08:08:19,2011-05-13 19:13:50
DTAA/BNW0850,7.99203431372549,0.09624571845032576,19.030514705882354,0.06445578275285489,11.038966503267973,11.303611111111111,10.813055555555556,0.10941508396036022,136,136,1.0,1,PC-2260,100.0,0,0,52.20588235294118,0,136,2010-01-04 08:00:29,2010-07-15 19:02:52
DTAA/BPB0808,11.294457831325301,2.1107618117530524,15.112329317269076,1.7609503069684813,3.8179076305220887,8.29,0.030555555555555555,2.4231951736603645,415,345,1.2028985507246377,49,PC-0969,83.13253012048193,137,0,20.96385542168675,0,415,2010-01-04 11:50:49,2011-05-13 15:49:48
DTAA/BPC0533,12.663078149920256,2.258136931650672,18.829784688995215,2.3671997083598058,6.166450691121743,11.285,0.0030555555555555557,3.2393619753929053,418,345,1.2115942028985507,55,PC-1229,82.53588516746412,141,0,1.1961722488038278,0,418,2010-01-04 08:52:42,2011-05-13 19:50:20
DTAA/BQW0149,8.489323671497583,0.09360801860250885,18.52734299516908,0.07295573086514494,10.037832528180354,10.311666666666667,9.773055555555555,0.12110499604253133,345,345,1.0,1,PC-3620,100.0,0,0,0.0,0,345,2010-01-04 08:33:03,2011-05-13 18:35:21
DTAA/BRB0908,8.742995169082127,0.09671634804508687,18.784347826086957,0.06916189006534962,10.041193236714976,10.324166666666667,9.76,0.11925801568255827,345,345,1.0,1,PC-4252,100.0,0,0,0.0,0,345,2010-01-04 08:37:37,2011-05-13 18:40:37
DTAA/BSG0869,8.010772946859904,0.09686151327731864,17.031497584541064,0.0699864702499732,9.019891304347826,9.3125,8.761111111111111,0.11980573792381038,345,345,1.0,1,PC-0245,100.0,0,0,40.869565217391305,0,345,2010-01-04 07:53:57,2011-05-13 17:00:42
DTAA/BSM0334,8.498937198067633,0.09312874301588145,18.53256038647343,0.07189558025218594,10.0337922705314,10.307222222222222,9.755555555555556,0.11773188097765615,345,345,1.0,1,PC-2722,100.0,0,0,0.0,0,345,2010-01-04 08:33:27,2011-05-13 18:28:29
DTAA/BTH0004,11.942735042735043,1.904180197662361,18.04002849002849,0.0713867773348528,6.0965360873694205,10.26388888888889,4.045,1.9101750579703891,117,117,1.0,1,PC-2468,100.0,0,0,5.128205128205128,0,117,2010-01-04 12:46:47,2010-06-17 18:05:39
DTAA/BTH0358,8.74584541062802,0.0941290241651227,17.784202898550724,0.07063675909722938,9.037915458937197,9.329722222222221,8.77361111111111,0.11818603164079003,345,345,1.0,1,PC-4818,100.0,0,0,0.0,0,345,2010-01-04 08:40:50,2011-05-13 17:49:05
DTAA/BTW0973,11.143795620437958,4.242847963014926,15.817680454176802,4.900662769686797,5.7840362260070295,10.283888888888889,0.05305555555555556,2.433380851089736,411,355,1.1577464788732394,1,PC-4462,100.0,0,41,33.81995133819951,10,401,2010-01-04 12:57:12,2011-05-13 17:41:23
DTAA/BVM0716,8.238502415458937,0.09610390894863768,18.279565217391305,0.0731819107997796,10.040482286634461,10.327777777777778,9.758333333333333,0.123317579835184,345,345,1.0,1,PC-2840,100.0,0,0,0.0,0,345,2010-01-04 08:15:48,2011-05-13 18:22:30
DTAA/BWS0872,12.842424242424242,2.2371626285011432,18.279320229320227,2.0689795183200754,5.436493993993994,10.27138888888889,0.013055555555555556,2.9020639939362987,407,345,1.1797101449275362,50,PC-3302,84.76658476658476,119,0,0.2457002457002457,0,407,2010-01-04 14:40:53,2011-05-13 19:00:50
DTAA/BXY0648,8.742463768115941,0.09450102226234515,16.78169082125604,0.07280736145857782,8.039341384863123,8.308333333333334,7.772777777777778,0.1230678427974641,345,345,1.0,1,PC-4952,100.0,0,0,0.0,0,345,2010-01-04 08:44:38,2011-05-13 16:53:10
DTAA/BYB0347,11.78574879227053,2.00231309102473,17.0275845410628,0.0727813174775177,5.241742351046699,9.284166666666666,2.8669444444444445,1.9971887091840235,345,345,1.0,1,PC-0714,100.0,0,0,9.855072463768117,0,345,2010-01-04 11:50:39,2011-05-13 16:55:51
DTAA/BZH0120,8.730048309178745,0.09784746070499613,18.782512077294687,0.0750331662177165,10.052004025764896,10.31638888888889,9.756944444444445,0.12598534631558664,345,345,1.0,1,PC-0839,100.0,0,0,0.0,0,345,2010-01-04 08:52:50,2011-05-13 18:53:40
DTAA/BZM0434,7.993478260869566,0.09555771755626827,17.03425120772947,0.0718208276537826,9.041076489533012,9.302777777777777,8.761111111111111,0.12253978561289489,345,345,1.0,1,PC-4720,100.0,0,0,49.85507246376812,0,345,2010-01-04 07:54:27,2011-05-13 17:04:29
DTAA/CAC0854,11.865176908752328,1.9866538711732091,19.8030260707635,1.280870044987993,7.937532588454377,12.293055555555556,0.1111111111111111,2.4031764634664357,358,345,1.03768115942029,12,PC-0303,96.36871508379889,26,0,8.659217877094973,0,358,2010-01-04 12:24:53,2011-05-13 19:55:22
DTAA/CAH0610,8.993913043478262,0.09502304310793239,19.034589371980676,0.07143802867507189,10.041156199677937,10.308055555555555,9.770277777777778,0.118114378594739,345,345,1.0,1,PC-4467,100.0,0,0,0.0,0,345,2010-01-04 09:04:09,2011-05-13 19:03:02
DTAA/CAH0921,7.7420772946859895,0.09930329238733686,16.782850241545894,0.07076609978868363,9.040133655394525,9.310833333333333,8.755833333333333,0.12247475830766172,345,345,1.0,1,PC-3582,100.0,0,0,100.0,0,345,2010-01-04 07:47:12,2011-05-13 16:42:29
DTAA/CAM0975,8.74072463768116,0.09794871167077329,16.784057971014494,0.07112257308479478,8.043082125603865,8.322222222222223,7.773888888888889,0.124442243503536,345,345,1.0,1,PC-1922,100.0,0,0,0.0,0,345,2010-01-04 08:52:18,2011-05-13 16:43:37
