user,avg_login_hour,login_variance,avg_logout_hour,logout_variance,avg_session_hours,max_session_hours,min_session_hours,session_variance,total_logins,working_days,avg_logins_per_day,unique_pcs,primary_pc,primary_pc_percentage,device_switches,night_login_count,offhour_percentage,weekend_logins,weekday_logins,first_login,last_login,anomaly_score,anomaly
DTAA/VNM0127,8.671180555555555,2.570170970447118,18.333723958333334,4.449147507116408,10.162297453703705,11.301944444444445,0.025,2.7051324049248544,384,350,1.0971428571428572,1,PC-3456,100.0,0,24,10.15625,5,379,2010-01-04 08:37:54,2011-05-13 19:44:23,-0.03968579617291468,Normal
DTAA/RLC0442,7.847814910025708,3.5309418487251216,15.135689802913454,3.810517152261146,8.39878391888032,9.310555555555556,0.0558333333333333,2.0252499925946985,389,346,1.1242774566473988,1,PC-1467,100.0,0,21,99.74293059125964,1,388,2010-01-04 07:23:36,2011-05-13 16:11:31,-0.03941993042341441,Normal
DTAA/AGW0182,11.5125,2.865067686957268,16.03184027777778,3.2690392258181538,4.819043402777778,10.306944444444444,0.0102777777777777,3.181471581924982,480,346,1.3872832369942196,66,PC-4531,75.41666666666667,231,6,21.45833333333333,1,479,2010-01-04 12:35:11,2011-05-13 17:33:39,-0.039404092043764716,Normal
DTAA/PJS0809,10.307622173595917,2.238296861972126,18.006053975200583,2.562387698105788,7.698095672258692,10.31611111111111,0.0027777777777777,4.119299960408555,457,345,1.3246376811594205,63,PC-0823,75.49234135667396,224,0,0.437636761487965,0,457,2010-01-04 09:14:19,2011-05-13 19:10:54,-0.039131666706476054,Normal
DTAA/SDC0032,11.961623325453113,4.050914873615954,15.421079590228526,4.503664059255748,4.707989887050171,9.32,0.0222222222222222,2.3228098171966614,423,350,1.2085714285714286,18,PC-3081,95.74468085106383,36,26,23.64066193853428,5,418,2010-01-04 07:51:09,2011-05-14 04:17:20,-0.038138041184039184,Normal
DTAA/TKH0211,11.353690186536902,4.006950334538264,16.67169505271695,4.88211634637249,6.486458502297919,11.275277777777776,0.0422222222222222,2.7860370415189166,411,350,1.1742857142857144,14,PC-0719,96.35036496350364,30,26,30.900243309002438,5,406,2010-01-04 07:28:45,2011-05-14 04:59:02,-0.03689776437241943,Normal
DTAA/XCB0445,8.433947583947583,2.4178724763662336,16.834889434889433,2.82911988119895,8.637034534534534,10.727222222222222,0.0091666666666666,3.3984927632612663,407,346,1.176300578034682,50,PC-2710,87.46928746928747,100,6,87.96068796068795,1,406,2010-01-04 07:47:39,2011-05-13 17:50:26,-0.03665126404558228,Normal
DTAA/SXH0895,6.923978201634879,0.8338124171925702,13.565395095367847,0.9807024884212088,6.64134574629125,7.295277777777778,0.0547222222222222,1.551418829785125,367,345,1.063768115942029,19,PC-4647,94.00544959128064,44,0,95.36784741144416,0,367,2010-01-04 06:51:23,2011-05-13 13:51:18,-0.03653231009005309,Normal
DTAA/BAF0379,9.010689655172412,3.16198923441702,15.786283524904212,3.791413697450382,7.493236909323117,9.543888888888889,0.0111111111111111,3.1847691126954687,435,348,1.25,40,PC-3645,88.04597701149424,104,20,8.735632183908045,3,432,2010-01-04 08:12:29,2011-05-13 17:18:55,-0.03618235795853797,Normal
DTAA/OLR0984,6.498401826484018,0.0992950008411463,17.535159817351598,0.0698142935576035,11.037064307458143,11.294166666666667,10.765555555555556,0.1201559797049181,146,146,1.0,1,PC-0846,100.0,0,0,100.0,0,146,2010-01-04 06:35:41,2010-07-29 17:32:09,-0.03594443608572073,Normal
DTAA/SSV0560,7.993851132686085,0.0979359504377121,19.03106796116505,0.0765560634305409,11.037230312837108,11.281666666666666,10.768888888888888,0.1328639184683993,103,103,1.0,1,PC-1609,100.0,0,0,49.51456310679612,0,103,2010-01-04 07:56:27,2010-05-27 19:03:37,-0.03586586221574506,Normal
DTAA/AIB0797,11.921641156462584,3.579832652240333,17.98873299319728,4.661984761270295,6.6181462585034,11.283333333333331,0.0797222222222222,2.4842872023105547,392,348,1.1264367816091954,1,PC-4147,100.0,0,32,11.989795918367346,3,389,2010-01-04 14:15:37,2011-05-14 06:11:32,-0.03480352908415596,Normal
DTAA/SHR0025,11.644575303354744,3.2120030873760728,15.3406852248394,3.666023575629351,4.15940697121104,9.3125,0.0383333333333333,2.6537177247328154,467,351,1.3304843304843306,60,PC-0288,81.37044967880087,170,22,14.346895074946469,5,462,2010-01-04 07:57:29,2011-05-13 17:05:01,-0.03444108526281742,Normal
DTAA/IJJ0342,7.241164658634538,0.0981998318442471,17.270481927710843,0.0759013275626841,10.030763052208837,10.30861111111111,9.790277777777778,0.122182765275663,83,83,1.0,1,PC-3239,100.0,0,0,100.0,0,83,2010-01-04 07:23:13,2010-04-29 17:11:31,-0.03389638052207866,Normal
DTAA/JHD0512,11.98051391862955,3.421246767543833,16.503640256959315,3.976854060368552,5.036874256483464,10.291666666666666,0.0044444444444444,3.107347509955225,467,351,1.3304843304843306,57,PC-2683,82.01284796573876,164,18,8.137044967880087,6,461,2010-01-04 09:17:41,2011-05-13 18:22:31,-0.03309383288728096,Normal
DTAA/SES0660,8.515789473684212,0.0985189215721137,17.528070175438597,0.0711572401552412,9.01358187134503,9.272222222222222,8.823333333333334,0.1197360027135672,19,19,1.0,1,PC-2111,100.0,0,0,0.0,0,19,2010-01-04 08:39:24,2010-01-28 17:31:34,-0.03188833454952078,Normal
DTAA/BNW0850,7.99203431372549,0.0962457184503257,19.030514705882357,0.0644557827528548,11.038966503267972,11.303611111111111,10.813055555555556,0.1094150839603602,136,136,1.0,1,PC-2260,100.0,0,0,52.20588235294118,0,136,2010-01-04 08:00:29,2010-07-15 19:02:52,-0.03172600737001763,Normal
DTAA/LMJ0323,7.724299065420562,0.0891751266730116,17.78130841121495,0.0780968020096823,10.057505192107996,10.275277777777776,9.806944444444444,0.1234496447447399,107,107,1.0,1,PC-2875,100.0,0,0,100.0,0,107,2010-01-04 07:36:08,2010-06-03 17:44:58,-0.031562076471689515,Normal
DTAA/VAH0262,13.318089430894307,2.3068467025156463,20.29577235772358,2.597020373237621,6.977568428184282,12.307222222222222,0.0480555555555555,3.385466038059586,410,345,1.1884057971014492,51,PC-1398,84.14634146341463,129,0,2.9268292682926838,0,410,2010-01-04 13:45:07,2011-05-13 21:22:43,-0.03117359669569153,Normal
DTAA/SAM0954,9.281213450292398,1.727567654742843,15.501059941520468,2.0895421263382605,6.2194377436647175,8.328888888888889,0.0219444444444444,3.236065120875513,456,345,1.3217391304347823,76,PC-3599,75.6578947368421,222,0,0.0,0,456,2010-01-04 08:23:54,2011-05-13 16:32:51,-0.030663166593598135,Normal
DTAA/WOT0549,11.58943181818182,3.3373499043556984,14.133295454545454,3.5387487866509524,3.689286616161616,12.28138888888889,0.0011111111111111,2.313832990758085,440,345,1.2753623188405796,47,PC-0304,87.5,108,15,22.954545454545457,0,440,2010-01-04 13:11:59,2011-05-13 15:34:25,-0.030324799246990275,Normal
DTAA/ODW0839,9.311232876712328,1.5432036697057585,20.71986301369863,1.494592556640481,11.4085700152207,12.314166666666669,0.0280555555555555,2.637351603991756,365,345,1.0579710144927537,19,PC-1940,94.52054794520548,40,0,1.36986301369863,0,365,2010-01-04 08:51:39,2011-05-13 20:56:14,-0.028009997188596203,Normal
DTAA/SAH0192,12.527011494252871,3.9308129598747295,15.483949096880131,4.093545761787654,4.197914614121511,10.908611111111112,0.0702777777777777,2.311819198692904,406,350,1.16,1,PC-4079,100.0,0,19,14.285714285714285,5,401,2010-01-04 12:45:39,2011-05-13 16:27:01,-0.027954590004133695,Normal
DTAA/WFL0495,11.520348837209305,2.2527506847366587,17.053197674418602,1.710398323383748,5.533428617571059,10.243333333333334,0.0508333333333333,2.67963767566914,172,151,1.1390728476821192,22,PC-2899,87.79069767441861,42,0,18.023255813953487,0,172,2010-01-04 07:23:34,2010-08-05 17:27:45,-0.027134928007513937,Normal
DTAA/MSV0506,11.601364764267991,4.121805956208376,16.31645988420182,4.3409170259304055,5.906650124069479,10.318055555555556,0.0247222222222222,2.4119638384104127,403,351,1.148148148148148,1,PC-3240,100.0,0,22,33.49875930521092,5,398,2010-01-04 11:11:29,2011-05-14 04:59:36,-0.026675118279921195,Normal
DTAA/VMM0309,8.920643528561097,1.919296833156086,15.056941431670282,2.0007115332590844,6.1364220294046765,8.303888888888888,0.0105555555555555,3.273264446022457,461,345,1.336231884057971,69,PC-0574,74.83731019522777,231,0,36.22559652928417,0,461,2010-01-04 07:50:08,2011-05-13 16:08:00,-0.02664532283039922,Normal
DTAA/OYR0801,11.991304347826086,4.027096254152912,17.110346215781,4.910569978357271,6.62574409554482,11.29527777777778,0.0091666666666666,2.7214070357717657,414,349,1.186246418338109,12,PC-0088,97.10144927536231,24,24,22.70531400966184,4,410,2010-01-04 13:21:51,2011-05-13 18:55:16,-0.026481582161693162,Normal
DTAA/RES0962,7.430436607892527,1.337473320049379,14.494374475230895,1.5773453069758925,7.064187657430731,8.323055555555555,0.0225,2.54361406501004,397,345,1.1507246376811595,43,PC-3736,86.90176322418137,104,0,88.16120906801007,0,397,2010-01-04 06:59:32,2011-05-13 15:02:57,-0.026297120673972163,Normal
DTAA/TRT0979,7.475983436853001,0.0935199904450189,15.536542443064182,0.0771118309473307,8.06101966873706,8.315277777777778,7.7652777777777775,0.1270819435883236,161,161,1.0,1,PC-1846,100.0,0,0,100.0,0,161,2010-01-04 07:27:55,2010-08-19 15:38:57,-0.025292618153691104,Normal
DTAA/DCC0600,8.403066989507668,1.9219064466082785,16.852905569007262,2.429657563062587,8.449510357815443,10.328333333333331,0.0013888888888888,3.6018056978124835,413,345,1.1971014492753622,62,PC-4072,83.53510895883777,131,0,84.26150121065376,0,413,2010-01-04 07:42:17,2011-05-13 17:46:36,-0.024979031300417565,Normal
DTAA/AMA0191,11.116266666666665,3.306807647144136,18.19537777777778,4.036815238619013,7.654937037037037,12.299166666666666,0.0444444444444444,2.460933600922741,375,349,1.0744985673352436,1,PC-4736,100.0,0,18,24.0,4,371,2010-01-04 13:17:22,2011-05-13 19:20:38,-0.023670325755612787,Normal
DTAA/PDB0413,8.508333333333335,0.0923774416795904,17.549242424242422,0.0770880353021866,9.04005681818182,9.285,8.798333333333334,0.1304985660918516,44,44,1.0,1,PC-3571,100.0,0,0,0.0,0,44,2010-01-04 08:38:33,2010-03-04 17:25:14,-0.023650732265799834,Normal
DTAA/AJB0016,13.06201095461659,2.3449508765031832,19.752895148669797,2.522421176539744,6.691141105894627,12.300277777777778,0.0011111111111111,3.453322584096608,426,345,1.2347826086956522,56,PC-1116,80.98591549295774,154,0,3.051643192488263,0,426,2010-01-04 08:49:29,2011-05-13 20:42:14,-0.023286560093553677,Normal
DTAA/SOM0478,9.045833333333334,1.3701262965779375,14.788618827160493,1.6990150675670943,5.7423135288065845,7.307777777777778,0.0036111111111111,2.6198844361241527,432,345,1.2521739130434784,59,PC-3348,79.86111111111111,174,0,0.0,0,432,2010-01-04 08:26:36,2011-05-13 15:39:38,-0.02251779516817043,Normal
DTAA/MZW0111,8.094955609362389,1.5634777775746198,14.899677158999191,1.6057873532606366,6.8046139359698685,8.321944444444444,0.0005555555555555,2.8068917971145715,413,345,1.1971014492753622,50,PC-0698,83.53510895883777,136,0,84.98789346246973,0,413,2010-01-04 07:32:52,2011-05-13 15:28:44,-0.02244809767920064,Normal
DTAA/NHH0566,10.659957264957264,3.9515701973687447,15.245641025641024,4.387452842733798,6.12365527065527,10.295555555555556,0.0630555555555555,2.312611041246124,390,348,1.1206896551724137,1,PC-1651,100.0,0,13,31.794871794871792,3,387,2010-01-04 10:46:50,2011-05-14 01:13:26,-0.021912542398797585,Normal
DTAA/SAE0683,7.496780303030303,0.0970463528484416,17.541856060606058,0.0728893875926988,10.04453914141414,10.3125,9.771666666666668,0.123640965200849,88,88,1.0,1,PC-0827,100.0,0,0,100.0,0,88,2010-01-04 07:39:42,2010-05-06 17:34:58,-0.021447363252097507,Normal
DTAA/JCS0873,10.947004219409283,3.7688314757112096,13.97523206751055,3.646190004155405,4.000452180028129,8.832777777777778,0.0322222222222222,2.114373347412366,395,345,1.144927536231884,1,PC-1560,100.0,0,20,27.34177215189873,0,395,2010-01-04 06:53:56,2011-05-13 14:42:23,-0.020517264753558306,Normal
DTAA/TPC0102,11.696179039301311,3.0246717222604524,15.307023289665212,3.4261469114486505,4.134890223192625,10.445833333333333,0.0116666666666666,2.5705519063293125,458,352,1.3011363636363635,56,PC-1945,81.6593886462882,163,15,20.087336244541483,5,453,2010-01-04 07:51:41,2011-05-13 16:54:06,-0.020170639821758374,Normal
DTAA/JLL0301,8.715452261306533,2.7566837189998,17.15309882747069,3.62112298257268,8.859549832495812,10.307222222222222,0.0591666666666666,3.0636630860374305,398,350,1.1371428571428572,26,PC-0807,93.71859296482413,50,14,7.035175879396985,5,393,2010-01-04 08:20:17,2011-05-13 23:40:21,-0.019841357475579358,Normal
DTAA/JHC0703,8.678212290502794,1.1447678650808035,20.296415270018624,1.3923461466924714,11.617946927374303,12.315277777777778,0.0563888888888888,2.167247626512637,358,345,1.03768115942029,11,PC-2149,96.36871508379888,26,0,0.5586592178770949,0,358,2010-01-04 08:29:03,2011-05-13 20:27:57,-0.019484522092778955,Normal
DTAA/NAT0252,9.244213836477988,0.0964219973631716,21.289811320754715,0.0745565314811958,12.046122641509433,12.308055555555557,11.765,0.1249097885093185,265,265,1.0,1,PC-1796,100.0,0,0,0.0,0,265,2010-01-04 09:17:07,2011-01-20 21:15:19,-0.019201919107456167,Normal
DTAA/RBC0583,13.336814814814815,2.6108458283473843,17.25459259259259,2.943078508231121,4.290966666666667,10.631666666666666,0.0063888888888888,2.75061086448854,450,347,1.2968299711815563,62,PC-1380,79.77777777777779,176,5,3.111111111111111,2,448,2010-01-04 13:42:44,2011-05-13 18:36:44,-0.019193834999083004,Normal
DTAA/XIN0791,8.049861111111111,1.8823885632443471,18.459027777777777,2.8849301849313784,10.675672839506174,11.315833333333334,0.1122222222222222,1.7804770125650011,360,349,1.0315186246418335,1,PC-2332,100.0,0,10,52.77777777777778,4,356,2010-01-04 08:06:29,2011-05-13 19:03:33,-0.01804783134137322,Normal
DTAA/ZAB0889,11.86186224489796,3.6808093934052057,16.65174319727891,4.292529272246574,5.830809948979591,10.301944444444445,0.0186111111111111,2.317921741636941,392,351,1.1168091168091168,1,PC-2844,100.0,0,23,21.428571428571427,6,386,2010-01-04 07:58:05,2011-05-13 18:08:01,-0.01804746745032304,Normal
DTAA/BTH0004,11.942735042735045,1.904180197662361,18.04002849002849,0.0713867773348528,6.0965360873694205,10.26388888888889,4.045,1.910175057970389,117,117,1.0,1,PC-2468,100.0,0,0,5.128205128205128,0,117,2010-01-04 12:46:47,2010-06-17 18:05:39,-0.01802975544515706,Normal
DTAA/DGM0240,13.187859195402298,2.073530975952131,17.184231321839082,2.1897545501291145,3.996648706896552,9.30888888888889,0.0305555555555555,2.6854626812199567,464,345,1.344927536231884,72,PC-3547,74.35344827586206,226,0,0.0,0,464,2010-01-04 09:23:50,2011-05-13 18:21:44,-0.017560775381831317,Normal
DTAA/JGC0775,11.10921375921376,3.713535226638064,16.58235053235053,4.579975526602656,6.416918509418508,11.295555555555556,0.0097222222222222,2.8099649375800992,407,348,1.1695402298850577,18,PC-2680,95.82309582309584,34,24,28.746928746928745,3,404,2010-01-04 11:12:46,2011-05-13 18:22:24,-0.017309437298087982,Normal
DTAA/DJW0368,11.915899403239557,3.6905130909109136,15.962958226768968,4.030174616227176,4.906537368570617,10.140277777777778,0.0180555555555555,2.181928389197229,391,350,1.1171428571428572,1,PC-2518,100.0,0,20,20.971867007672635,5,386,2010-01-04 13:40:18,2011-05-13 16:59:54,-0.016979766034940336,Normal
DTAA/BMM0247,8.555405405405406,1.3762938305332106,17.97612612612613,1.3584994062994602,9.420888030888031,10.328888888888889,0.1044444444444444,2.376166298506873,259,243,1.0658436213991769,17,PC-3084,93.82239382239382,32,0,0.0,0,259,2010-01-04 08:20:16,2010-12-16 18:22:15,-0.016629773335093412,Normal
DTAA/AMA0606,7.528958333333333,1.5483607265432469,15.383874999999998,1.7865019160370073,7.855440277777777,9.309722222222222,0.0091666666666666,2.9745957892004284,400,345,1.1594202898550725,41,PC-1514,86.25,110,0,87.75,0,400,2010-01-04 06:56:46,2011-05-13 16:06:56,-0.0164069903597982,Normal
DTAA/JAH0544,12.097449712643678,3.6543475670732577,16.379094827586208,4.1127608744816095,5.05701089559387,10.498611111111112,0.0025,2.8365007231034123,464,349,1.329512893982808,51,PC-4081,84.91379310344827,139,22,18.53448275862069,2,462,2010-01-04 13:22:03,2011-05-13 17:59:06,-0.015955572547030172,Normal
DTAA/JBL0450,8.99027409372237,2.6812067056957947,17.832714412024757,4.0799191001960535,9.415064102564104,10.29861111111111,0.0827777777777777,2.155520206560382,377,349,1.0802292263610316,1,PC-2338,100.0,0,21,8.488063660477453,4,373,2010-01-04 09:04:25,2011-05-13 19:05:48,-0.015542018155918047,Normal
DTAA/DMR0377,12.115236051502148,2.27542800817439,17.544670958512157,2.9230950518959893,5.429129113018599,11.312777777777775,0.0019444444444444,3.3705944071908465,466,345,1.3507246376811597,67,PC-2173,74.0343347639485,231,0,7.081545064377683,0,466,2010-01-04 13:50:28,2011-05-13 18:59:14,-0.015192292905109817,Normal
DTAA/ACH0803,8.164841849148418,1.8217420102451596,16.671451743714517,2.2174596847959744,8.506652473641525,10.321111111111112,0.0122222222222222,3.511293528178486,411,345,1.191304347826087,48,PC-4334,83.94160583941606,132,0,84.91484184914842,0,411,2010-01-04 07:27:37,2011-05-13 17:26:06,-0.01508264840707585,Normal
DTAA/CJG0638,13.049490538573506,2.008805011943781,16.28245997088792,2.051610224073585,3.233107714701601,8.322222222222223,0.0088888888888888,2.319577609071609,458,345,1.327536231884058,72,PC-2542,75.32751091703057,218,0,0.0,0,458,2010-01-04 14:55:11,2011-05-13 17:16:48,-0.014565293697541781,Normal
DTAA/KSP0927,9.074937965260546,2.746466993350127,16.472828784119105,3.2707220814988776,7.9938544251447485,9.957222222222224,0.0211111111111111,2.711838236429608,403,349,1.154727793696275,35,PC-2221,91.3151364764268,70,10,5.707196029776675,4,399,2010-01-04 08:31:10,2011-05-13 17:27:57,-0.013488100634872269,Normal
DTAA/JCC0140,12.444974692697036,2.2691092829046258,17.91876355748373,2.750539989015152,5.4736828151361765,11.261944444444444,0.0047222222222222,3.339042565266884,461,345,1.336231884057971,62,PC-2950,74.83731019522777,227,0,0.6507592190889371,0,461,2010-01-04 11:52:50,2011-05-13 19:18:06,-0.013422493909401534,Normal
DTAA/JHA0404,10.413757183908046,2.114566150478129,14.4433908045977,2.1898980269455888,4.02966415229885,9.304722222222225,0.0005555555555555,2.6958080466355634,464,345,1.344927536231884,72,PC-3676,74.35344827586206,229,0,18.96551724137931,0,464,2010-01-04 09:54:57,2011-05-13 15:37:32,-0.012773963251959009,Normal
DTAA/BAM0466,8.374653739612189,1.810099430753776,19.88240997229917,0.8393380383176636,11.50805324715297,12.296944444444444,0.0825,2.4417280195917823,361,345,1.046376811594203,17,PC-3011,95.56786703601108,32,0,45.15235457063712,0,361,2010-01-04 07:58:16,2011-05-13 20:05:19,-0.012547713540979277,Normal
DTAA/CHS0324,11.448308580858086,3.4718249185651904,15.415552805280528,3.727975964820879,4.739696094609461,10.30861111111111,0.0286111111111111,2.2634832909286056,404,351,1.150997150997151,15,PC-3251,96.53465346534654,28,21,25.99009900990099,6,398,2010-01-04 11:45:52,2011-05-13 16:38:32,-0.010387501593803083,Normal
DTAA/HCM0681,10.991138211382117,1.9579316617676383,13.74808943089431,1.4126450930028602,2.7570006775067744,7.315277777777778,0.0433333333333333,2.065450389350386,410,345,1.1884057971014492,48,PC-3591,84.14634146341463,127,0,17.560975609756095,0,410,2010-01-04 12:21:01,2011-05-13 14:15:05,-0.01037105945989969,Normal
DTAA/LCK0666,11.930871670702178,2.379005733128797,18.978087167070218,2.743105887172616,7.047337906914178,12.306666666666668,0.0061111111111111,3.492102992064048,413,345,1.1971014492753622,49,PC-3245,83.53510895883777,134,0,8.958837772397095,0,413,2010-01-04 13:25:49,2011-05-13 20:09:56,-0.010033852651932684,Normal
