id,date,user,employee_id,pc,url_domain,suspicious_flag,off_hours_flag
H000272,2026-01-01 11:05:09,lakshmi.naidu6,EMP0006,PC-SAL-006,office365.com,0,0
H000273,2026-01-04 16:45:54,lakshmi.naidu6,EMP0006,PC-SAL-006,atlassian.net,0,0
H000274,2026-01-10 08:43:18,lakshmi.naidu6,EMP0006,PC-SAL-006,linkedin.com,0,0
H000275,2026-01-14 17:03:22,lakshmi.naidu6,EMP0006,PC-SAL-006,linkedin.com,0,0
H000276,2026-02-14 14:30:06,lakshmi.naidu6,EMP0006,PC-SAL-006,google.com,0,0
H000277,2026-01-28 18:43:37,lakshmi.naidu6,EMP0006,PC-SAL-006,google.com,0,0
H000278,2026-02-10 11:24:23,lakshmi.naidu6,EMP0006,PC-SAL-006,google.com,0,0
H000279,2026-01-28 10:25:25,lakshmi.naidu6,EMP0006,PC-SAL-006,linkedin.com,0,0
H000280,2026-01-27 09:38:39,lakshmi.naidu6,EMP0006,PC-SAL-006,slack.com,0,0
H000281,2026-02-03 16:12:18,lakshmi.naidu6,EMP0006,PC-SAL-006,atlassian.net,0,0
H000282,2026-01-02 01:45:23,lakshmi.naidu6,EMP0006,PC-SAL-006,github.com,0,0
H000283,2026-01-11 18:53:18,lakshmi.naidu6,EMP0006,PC-SAL-006,github.com,0,0
H000284,2026-02-13 10:45:23,lakshmi.naidu6,EMP0006,PC-SAL-006,stackoverflow.com,0,0
H000285,2026-01-30 13:44:11,lakshmi.naidu6,EMP0006,PC-SAL-006,github.com,0,0
H000286,2026-01-06 13:48:16,lakshmi.naidu6,EMP0006,PC-SAL-006,stackoverflow.com,0,0
H000287,2026-02-09 14:29:01,lakshmi.naidu6,EMP0006,PC-SAL-006,zoom.us,0,0
H000288,2026-02-14 09:42:15,lakshmi.naidu6,EMP0006,PC-SAL-006,slack.com,0,0
H000289,2026-01-04 15:21:31,lakshmi.naidu6,EMP0006,PC-SAL-006,google.com,0,0
H000290,2026-01-08 07:21:02,lakshmi.naidu6,EMP0006,PC-SAL-006,office365.com,0,0
H000291,2026-01-03 06:45:53,lakshmi.naidu6,EMP0006,PC-SAL-006,github.com,0,0
H000292,2026-01-27 00:32:02,lakshmi.naidu6,EMP0006,PC-SAL-006,github.com,0,0
H000293,2026-01-26 10:36:45,lakshmi.naidu6,EMP0006,PC-SAL-006,stackoverflow.com,0,0
H000294,2026-02-12 09:29:58,lakshmi.naidu6,EMP0006,PC-SAL-006,zoom.us,0,0
H000295,2026-02-08 11:35:58,lakshmi.naidu6,EMP0006,PC-SAL-006,stackoverflow.com,0,0
H000296,2026-01-15 10:32:32,lakshmi.naidu6,EMP0006,PC-SAL-006,stackoverflow.com,0,0
H000297,2026-01-23 12:05:38,lakshmi.naidu6,EMP0006,PC-SAL-006,github.com,0,0
H000298,2026-01-07 09:25:30,lakshmi.naidu6,EMP0006,PC-SAL-006,google.com,0,0
H000299,2026-01-06 15:24:15,lakshmi.naidu6,EMP0006,PC-SAL-006,wikipedia.org,0,0
H000300,2026-01-27 22:24:54,lakshmi.naidu6,EMP0006,PC-SAL-006,atlassian.net,0,0
H000301,2026-02-13 16:51:09,lakshmi.naidu6,EMP0006,PC-SAL-006,company-intranet.local,0,0
H000302,2026-01-14 07:31:44,lakshmi.naidu6,EMP0006,PC-SAL-006,github.com,0,0
H000303,2026-02-12 11:23:09,lakshmi.naidu6,EMP0006,PC-SAL-006,wikipedia.org,0,0
H000304,2026-01-10 09:34:21,lakshmi.naidu6,EMP0006,PC-SAL-006,atlassian.net,0,0
H000305,2026-02-07 17:46:31,lakshmi.naidu6,EMP0006,PC-SAL-006,github.com,0,0
H000306,2026-01-19 00:51:02,lakshmi.naidu6,EMP0006,PC-SAL-006,github.com,0,0
H000307,2026-01-02 12:42:03,lakshmi.naidu6,EMP0006,PC-SAL-006,office365.com,0,0
H000308,2026-01-20 14:24:50,lakshmi.naidu6,EMP0006,PC-SAL-006,company-intranet.local,0,0
H000309,2026-01-21 07:01:35,lakshmi.naidu6,EMP0006,PC-SAL-006,zoom.us,0,0
H000310,2026-01-18 08:09:31,lakshmi.naidu6,EMP0006,PC-SAL-006,office365.com,0,0
H000311,2026-01-26 19:12:46,lakshmi.naidu6,EMP0006,PC-SAL-006,company-intranet.local,0,0
H000312,2026-02-11 14:12:15,lakshmi.naidu6,EMP0006,PC-SAL-006,zoom.us,0,0
H000313,2026-01-27 16:58:13,lakshmi.naidu6,EMP0006,PC-SAL-006,slack.com,0,0
H000314,2026-02-08 14:53:57,lakshmi.naidu6,EMP0006,PC-SAL-006,stackoverflow.com,0,0
H000315,2026-01-01 07:03:03,lakshmi.naidu6,EMP0006,PC-SAL-006,company-intranet.local,0,0
H000316,2026-02-07 05:52:38,lakshmi.naidu6,EMP0006,PC-SAL-006,google.com,0,0
H000317,2026-01-16 06:28:33,lakshmi.naidu6,EMP0006,PC-SAL-006,office365.com,0,0
H000318,2026-01-01 15:19:54,lakshmi.naidu6,EMP0006,PC-SAL-006,wikipedia.org,0,0
H000319,2026-01-03 08:41:14,lakshmi.naidu6,EMP0006,PC-SAL-006,zoom.us,0,0
H000320,2026-02-14 19:04:21,lakshmi.naidu6,EMP0006,PC-SAL-006,wikipedia.org,0,0
H000321,2026-02-08 15:39:43,lakshmi.naidu6,EMP0006,PC-SAL-006,company-intranet.local,0,0
H000322,2026-02-09 15:03:59,lakshmi.naidu6,EMP0006,PC-SAL-006,atlassian.net,0,0
H000323,2026-01-15 13:26:27,lakshmi.naidu6,EMP0006,PC-SAL-006,office365.com,0,0
H000324,2026-01-16 15:25:10,lakshmi.naidu6,EMP0006,PC-SAL-006,wikipedia.org,0,0
H000325,2026-02-11 02:50:51,lakshmi.naidu6,EMP0006,PC-SAL-006,office365.com,0,0
H000326,2026-01-09 22:43:40,lakshmi.naidu6,EMP0006,PC-SAL-006,slack.com,0,0
H000327,2026-02-03 06:54:55,lakshmi.naidu6,EMP0006,PC-SAL-006,google.com,0,0
H000328,2026-01-20 15:57:44,lakshmi.naidu6,EMP0006,PC-SAL-006,atlassian.net,0,0
H000329,2026-01-30 16:55:22,lakshmi.naidu6,EMP0006,PC-SAL-006,stackoverflow.com,0,0
H000330,2026-01-05 23:55:05,lakshmi.naidu6,EMP0006,PC-SAL-006,company-intranet.local,0,0
H000331,2026-01-23 14:13:43,lakshmi.naidu6,EMP0006,PC-SAL-006,stackoverflow.com,0,0
H000332,2026-01-01 16:27:31,lakshmi.naidu6,EMP0006,PC-SAL-006,stackoverflow.com,0,0
H000333,2026-02-08 11:32:18,lakshmi.naidu6,EMP0006,PC-SAL-006,github.com,0,0
H000334,2026-01-07 12:07:47,lakshmi.naidu6,EMP0006,PC-SAL-006,atlassian.net,0,0
H000335,2026-01-09 14:38:14,lakshmi.naidu6,EMP0006,PC-SAL-006,linkedin.com,0,0
H000336,2026-01-27 14:22:41,lakshmi.naidu6,EMP0006,PC-SAL-006,company-intranet.local,0,0
H000337,2026-01-07 11:31:27,lakshmi.naidu6,EMP0006,PC-SAL-006,linkedin.com,0,0
H000338,2026-02-14 16:32:31,lakshmi.naidu6,EMP0006,PC-SAL-006,linkedin.com,0,0
H000339,2026-01-26 16:08:42,lakshmi.naidu6,EMP0006,PC-SAL-006,wikipedia.org,0,0
H000340,2026-02-04 15:13:26,lakshmi.naidu6,EMP0006,PC-SAL-006,stackoverflow.com,0,0
H000341,2026-01-28 12:57:42,lakshmi.naidu6,EMP0006,PC-SAL-006,zoom.us,0,0
H000342,2026-01-02 07:41:25,lakshmi.naidu6,EMP0006,PC-SAL-006,github.com,0,0
H000343,2026-01-30 17:11:37,lakshmi.naidu6,EMP0006,PC-SAL-006,github.com,0,0
H000344,2026-01-12 11:27:28,lakshmi.naidu6,EMP0006,PC-SAL-006,wikipedia.org,0,0
H000345,2026-02-02 01:44:44,swati.das7,EMP0007,PC-R&D-007,stackoverflow.com,0,0
H000346,2026-01-29 13:05:25,swati.das7,EMP0007,PC-R&D-007,zoom.us,0,0
H000347,2026-01-11 08:58:41,swati.das7,EMP0007,PC-R&D-007,google.com,0,0
H000348,2026-02-13 17:34:38,swati.das7,EMP0007,PC-R&D-007,company-intranet.local,0,0
H000349,2026-01-30 09:37:15,swati.das7,EMP0007,PC-R&D-007,zoom.us,0,0
H000350,2026-02-06 12:08:20,swati.das7,EMP0007,PC-R&D-007,zoom.us,0,0
H000351,2026-02-09 11:29:09,swati.das7,EMP0007,PC-R&D-007,slack.com,0,0
H000352,2026-01-21 21:53:31,swati.das7,EMP0007,PC-R&D-007,slack.com,0,0
H000353,2026-01-19 02:53:12,swati.das7,EMP0007,PC-R&D-007,wikipedia.org,0,0
H000354,2026-01-24 19:34:01,swati.das7,EMP0007,PC-R&D-007,zoom.us,0,0
H000355,2026-01-02 17:58:45,swati.das7,EMP0007,PC-R&D-007,atlassian.net,0,0
H000356,2026-01-08 15:06:57,swati.das7,EMP0007,PC-R&D-007,slack.com,0,0
H000357,2026-01-22 11:37:12,swati.das7,EMP0007,PC-R&D-007,google.com,0,0
H000358,2026-01-05 19:08:37,swati.das7,EMP0007,PC-R&D-007,zoom.us,0,0
H000359,2026-01-26 10:05:34,swati.das7,EMP0007,PC-R&D-007,wikipedia.org,0,0
H000360,2026-01-29 07:07:53,swati.das7,EMP0007,PC-R&D-007,atlassian.net,0,0
H000361,2026-02-03 11:03:55,swati.das7,EMP0007,PC-R&D-007,zoom.us,0,0
H000362,2026-01-03 00:38:11,swati.das7,EMP0007,PC-R&D-007,atlassian.net,0,0
H000363,2026-01-18 13:40:11,swati.das7,EMP0007,PC-R&D-007,wikipedia.org,0,0
H000364,2026-01-29 13:56:31,swati.das7,EMP0007,PC-R&D-007,zoom.us,0,0
H000365,2026-02-10 11:03:40,swati.das7,EMP0007,PC-R&D-007,stackoverflow.com,0,0
H000366,2026-02-11 01:09:37,swati.das7,EMP0007,PC-R&D-007,stackoverflow.com,0,0
H000367,2026-01-02 07:46:56,swati.das7,EMP0007,PC-R&D-007,github.com,0,0
H000368,2026-01-22 13:04:41,swati.das7,EMP0007,PC-R&D-007,wikipedia.org,0,0
H000369,2026-01-26 16:02:31,swati.das7,EMP0007,PC-R&D-007,atlassian.net,0,0
H000370,2026-01-11 13:01:25,swati.das7,EMP0007,PC-R&D-007,google.com,0,0
H000371,2026-01-23 08:11:10,swati.das7,EMP0007,PC-R&D-007,stackoverflow.com,0,0
H000372,2026-01-13 11:13:52,swati.das7,EMP0007,PC-R&D-007,office365.com,0,0
H000373,2026-02-10 13:24:10,swati.das7,EMP0007,PC-R&D-007,company-intranet.local,0,0
H000374,2026-01-01 15:31:40,swati.das7,EMP0007,PC-R&D-007,stackoverflow.com,0,0
H000375,2026-01-02 18:51:16,swati.das7,EMP0007,PC-R&D-007,github.com,0,0
H000376,2026-01-25 14:27:08,swati.das7,EMP0007,PC-R&D-007,atlassian.net,0,0
H000377,2026-02-14 15:28:23,swati.das7,EMP0007,PC-R&D-007,stackoverflow.com,0,0
H000378,2026-01-31 19:47:40,swati.das7,EMP0007,PC-R&D-007,atlassian.net,0,0
H000379,2026-01-02 14:20:31,swati.das7,EMP0007,PC-R&D-007,office365.com,0,0
H000380,2026-02-11 15:19:25,swati.das7,EMP0007,PC-R&D-007,google.com,0,0
H000381,2026-01-24 17:43:49,swati.das7,EMP0007,PC-R&D-007,linkedin.com,0,0
H000382,2026-01-17 05:24:34,swati.das7,EMP0007,PC-R&D-007,linkedin.com,0,0
H000383,2026-01-14 10:19:16,swati.das7,EMP0007,PC-R&D-007,zoom.us,0,0
H000384,2026-01-15 09:46:04,swati.das7,EMP0007,PC-R&D-007,atlassian.net,0,0
H000385,2026-01-25 14:57:35,swati.das7,EMP0007,PC-R&D-007,wikipedia.org,0,0
H000386,2026-02-12 16:22:59,swati.das7,EMP0007,PC-R&D-007,wikipedia.org,0,0
H000387,2026-01-13 14:55:17,swati.das7,EMP0007,PC-R&D-007,wikipedia.org,0,0
H000388,2026-01-13 15:35:47,swati.das7,EMP0007,PC-R&D-007,stackoverflow.com,0,0
H000389,2026-02-12 18:22:41,swati.das7,EMP0007,PC-R&D-007,wikipedia.org,0,0
H000390,2026-01-28 13:54:26,swati.das7,EMP0007,PC-R&D-007,linkedin.com,0,0
H000391,2026-01-14 11:25:53,swati.das7,EMP0007,PC-R&D-007,atlassian.net,0,0
H000392,2026-02-03 09:09:01,swati.das7,EMP0007,PC-R&D-007,linkedin.com,0,0
H000393,2026-01-31 10:30:00,swati.das7,EMP0007,PC-R&D-007,wikipedia.org,0,0
H000394,2026-02-08 09:10:49,swati.das7,EMP0007,PC-R&D-007,slack.com,0,0
H000395,2026-02-09 13:42:53,swati.das7,EMP0007,PC-R&D-007,atlassian.net,0,0
H000396,2026-01-20 09:46:27,swati.das7,EMP0007,PC-R&D-007,google.com,0,0
H000397,2026-02-14 10:34:02,swati.das7,EMP0007,PC-R&D-007,zoom.us,0,0
H000398,2026-01-02 15:50:19,swati.das7,EMP0007,PC-R&D-007,zoom.us,0,0
H000399,2026-01-04 10:46:02,swati.das7,EMP0007,PC-R&D-007,google.com,0,0
H000400,2026-01-12 12:25:29,swati.das7,EMP0007,PC-R&D-007,github.com,0,0
H000401,2026-01-01 05:12:17,swati.das7,EMP0007,PC-R&D-007,github.com,0,0
H000402,2026-02-08 15:36:02,swati.das7,EMP0007,PC-R&D-007,linkedin.com,0,0
H000403,2026-01-29 09:47:31,swati.das7,EMP0007,PC-R&D-007,github.com,0,0
H000404,2026-02-07 09:40:50,swati.das7,EMP0007,PC-R&D-007,zoom.us,0,0
H000405,2026-02-12 13:43:00,swati.das7,EMP0007,PC-R&D-007,stackoverflow.com,0,0
H000406,2026-02-05 18:04:26,swati.das7,EMP0007,PC-R&D-007,github.com,0,0
H000407,2026-01-22 12:22:07,swati.das7,EMP0007,PC-R&D-007,zoom.us,0,0
H000408,2026-01-03 14:44:44,swati.das7,EMP0007,PC-R&D-007,company-intranet.local,0,0
H000409,2026-01-20 23:01:42,swati.das7,EMP0007,PC-R&D-007,github.com,0,0
H000410,2026-02-05 07:13:21,swati.das7,EMP0007,PC-R&D-007,stackoverflow.com,0,0
H000411,2026-01-05 08:29:38,swati.das7,EMP0007,PC-R&D-007,atlassian.net,0,0
H000412,2026-02-13 14:43:14,swati.das7,EMP0007,PC-R&D-007,stackoverflow.com,0,0
H000413,2026-02-01 13:53:48,swati.das7,EMP0007,PC-R&D-007,zoom.us,0,0
H000414,2026-01-13 07:46:46,swati.das7,EMP0007,PC-R&D-007,office365.com,0,0
H000415,2026-01-08 08:42:22,swati.das7,EMP0007,PC-R&D-007,google.com,0,0
H000416,2026-01-02 09:55:10,swati.das7,EMP0007,PC-R&D-007,slack.com,0,0
H000417,2026-01-23 08:29:52,swati.das7,EMP0007,PC-R&D-007,atlassian.net,0,0
H000418,2026-01-10 12:53:43,swati.das7,EMP0007,PC-R&D-007,slack.com,0,0
H000419,2026-02-12 10:44:03,deepak.gupta8,EMP0008,PC-LEG-008,wikipedia.org,0,0
H000420,2026-01-24 12:33:12,deepak.gupta8,EMP0008,PC-LEG-008,wikipedia.org,0,0
H000421,2026-02-13 10:18:21,deepak.gupta8,EMP0008,PC-LEG-008,office365.com,0,0
H000422,2026-01-17 13:27:02,deepak.gupta8,EMP0008,PC-LEG-008,google.com,0,0
H000423,2026-02-10 07:14:20,deepak.gupta8,EMP0008,PC-LEG-008,office365.com,0,0
H000424,2026-01-06 11:57:59,deepak.gupta8,EMP0008,PC-LEG-008,atlassian.net,0,0
H000425,2026-01-23 16:20:48,deepak.gupta8,EMP0008,PC-LEG-008,stackoverflow.com,0,0
H000426,2026-02-14 11:02:59,deepak.gupta8,EMP0008,PC-LEG-008,slack.com,0,0
H000427,2026-01-09 11:34:54,deepak.gupta8,EMP0008,PC-LEG-008,office365.com,0,0
H000428,2026-01-27 11:15:28,deepak.gupta8,EMP0008,PC-LEG-008,atlassian.net,0,0
H000429,2026-01-25 07:53:08,deepak.gupta8,EMP0008,PC-LEG-008,office365.com,0,0
H000430,2026-02-12 09:30:23,deepak.gupta8,EMP0008,PC-LEG-008,slack.com,0,0
H000431,2026-01-11 15:16:56,deepak.gupta8,EMP0008,PC-LEG-008,office365.com,0,0
H000432,2026-01-12 15:01:32,deepak.gupta8,EMP0008,PC-LEG-008,atlassian.net,0,0
H000433,2026-02-03 07:50:41,deepak.gupta8,EMP0008,PC-LEG-008,linkedin.com,0,0
H000434,2026-01-26 08:37:39,deepak.gupta8,EMP0008,PC-LEG-008,company-intranet.local,0,0
H000435,2026-01-28 13:05:38,deepak.gupta8,EMP0008,PC-LEG-008,slack.com,0,0
H000436,2026-01-16 02:54:15,deepak.gupta8,EMP0008,PC-LEG-008,google.com,0,0
H000437,2026-02-08 10:04:27,deepak.gupta8,EMP0008,PC-LEG-008,linkedin.com,0,0
H000438,2026-01-04 09:02:45,deepak.gupta8,EMP0008,PC-LEG-008,zoom.us,0,0
H000439,2026-02-09 15:34:09,deepak.gupta8,EMP0008,PC-LEG-008,github.com,0,0
H000440,2026-02-13 14:26:28,deepak.gupta8,EMP0008,PC-LEG-008,stackoverflow.com,0,0
H000441,2026-02-13 15:11:48,deepak.gupta8,EMP0008,PC-LEG-008,stackoverflow.com,0,0
H000442,2026-01-18 15:52:49,deepak.gupta8,EMP0008,PC-LEG-008,wikipedia.org,0,0
H000443,2026-02-05 12:02:19,deepak.gupta8,EMP0008,PC-LEG-008,wikipedia.org,0,0
H000444,2026-01-23 16:05:42,deepak.gupta8,EMP0008,PC-LEG-008,atlassian.net,0,0
H000445,2026-02-11 08:09:23,deepak.gupta8,EMP0008,PC-LEG-008,google.com,0,0
H000446,2026-01-16 10:23:02,deepak.gupta8,EMP0008,PC-LEG-008,github.com,0,0
H000447,2026-02-05 08:46:15,deepak.gupta8,EMP0008,PC-LEG-008,office365.com,0,0
H000448,2026-01-16 09:30:23,deepak.gupta8,EMP0008,PC-LEG-008,zoom.us,0,0
H000449,2026-01-29 10:11:38,deepak.gupta8,EMP0008,PC-LEG-008,google.com,0,0
H000450,2026-01-05 07:21:18,deepak.gupta8,EMP0008,PC-LEG-008,google.com,0,0
H000451,2026-01-02 15:40:16,deepak.gupta8,EMP0008,PC-LEG-008,stackoverflow.com,0,0
H000452,2026-01-06 12:45:12,deepak.gupta8,EMP0008,PC-LEG-008,atlassian.net,0,0
H000453,2026-01-16 11:39:23,deepak.gupta8,EMP0008,PC-LEG-008,stackoverflow.com,0,0
H000454,2026-01-06 16:43:41,deepak.gupta8,EMP0008,PC-LEG-008,github.com,0,0
H000455,2026-02-12 22:30:30,deepak.gupta8,EMP0008,PC-LEG-008,office365.com,0,0
H000456,2026-02-13 13:20:01,deepak.gupta8,EMP0008,PC-LEG-008,slack.com,0,0
H000457,2026-01-10 14:07:43,deepak.gupta8,EMP0008,PC-LEG-008,linkedin.com,0,0
H000458,2026-02-08 07:57:50,deepak.gupta8,EMP0008,PC-LEG-008,zoom.us,0,0
H000459,2026-01-05 17:13:54,deepak.gupta8,EMP0008,PC-LEG-008,github.com,0,0
H000460,2026-01-08 16:09:43,anjali.nair9,EMP0009,PC-FIN-009,google.com,0,0
H000461,2026-01-06 15:46:32,anjali.nair9,EMP0009,PC-FIN-009,linkedin.com,0,0
H000462,2026-01-15 15:09:10,anjali.nair9,EMP0009,PC-FIN-009,office365.com,0,0
H000463,2026-02-07 12:25:36,anjali.nair9,EMP0009,PC-FIN-009,office365.com,0,0
H000464,2026-01-21 11:43:29,anjali.nair9,EMP0009,PC-FIN-009,slack.com,0,0
H000465,2026-01-31 07:01:22,anjali.nair9,EMP0009,PC-FIN-009,github.com,0,0
H000466,2026-02-06 12:28:31,anjali.nair9,EMP0009,PC-FIN-009,company-intranet.local,0,0
H000467,2026-01-29 13:22:54,anjali.nair9,EMP0009,PC-FIN-009,google.com,0,0
H000468,2026-02-09 16:05:23,anjali.nair9,EMP0009,PC-FIN-009,stackoverflow.com,0,0
H000469,2026-01-04 09:20:03,anjali.nair9,EMP0009,PC-FIN-009,company-intranet.local,0,0
H000470,2026-01-12 00:49:41,anjali.nair9,EMP0009,PC-FIN-009,slack.com,0,0
H000471,2026-02-03 09:31:35,anjali.nair9,EMP0009,PC-FIN-009,google.com,0,0
H000472,2026-01-03 16:47:19,anjali.nair9,EMP0009,PC-FIN-009,zoom.us,0,0
H000473,2026-01-04 08:20:32,anjali.nair9,EMP0009,PC-FIN-009,slack.com,0,0
H000474,2026-01-29 15:03:15,anjali.nair9,EMP0009,PC-FIN-009,company-intranet.local,0,0
H000475,2026-01-18 00:49:46,anjali.nair9,EMP0009,PC-FIN-009,stackoverflow.com,0,0
H000476,2026-01-18 11:44:29,anjali.nair9,EMP0009,PC-FIN-009,zoom.us,0,0
H000477,2026-01-20 13:34:45,anjali.nair9,EMP0009,PC-FIN-009,github.com,0,0
H000478,2026-01-16 15:34:32,anjali.nair9,EMP0009,PC-FIN-009,office365.com,0,0
H000479,2026-01-03 07:15:53,anjali.nair9,EMP0009,PC-FIN-009,wikipedia.org,0,0
H000480,2026-02-12 08:11:04,anjali.nair9,EMP0009,PC-FIN-009,company-intranet.local,0,0
H000481,2026-01-21 07:15:17,anjali.nair9,EMP0009,PC-FIN-009,slack.com,0,0
H000482,2026-01-04 07:19:10,anjali.nair9,EMP0009,PC-FIN-009,github.com,0,0
H000483,2026-01-01 07:34:42,anjali.nair9,EMP0009,PC-FIN-009,wikipedia.org,0,0
H000484,2026-01-11 10:15:11,anjali.nair9,EMP0009,PC-FIN-009,company-intranet.local,0,0
H000485,2026-02-05 15:43:46,anjali.nair9,EMP0009,PC-FIN-009,office365.com,0,0
H000486,2026-02-13 10:07:46,anjali.nair9,EMP0009,PC-FIN-009,slack.com,0,0
H000487,2026-01-15 11:00:15,anjali.nair9,EMP0009,PC-FIN-009,wikipedia.org,0,0
H000488,2026-02-06 14:43:05,anjali.nair9,EMP0009,PC-FIN-009,linkedin.com,0,0
H000489,2026-01-16 14:38:00,anjali.nair9,EMP0009,PC-FIN-009,linkedin.com,0,0
H000490,2026-02-02 13:19:41,anjali.nair9,EMP0009,PC-FIN-009,linkedin.com,0,0
H000491,2026-01-28 11:02:02,anjali.nair9,EMP0009,PC-FIN-009,company-intranet.local,0,0
H000492,2026-01-23 07:16:44,anjali.nair9,EMP0009,PC-FIN-009,office365.com,0,0
H000493,2026-01-04 20:58:00,anjali.nair9,EMP0009,PC-FIN-009,linkedin.com,0,0
H000494,2026-01-08 11:17:35,anjali.nair9,EMP0009,PC-FIN-009,zoom.us,0,0
H000495,2026-01-02 15:42:34,anjali.nair9,EMP0009,PC-FIN-009,google.com,0,0
H000496,2026-01-21 07:13:29,anjali.nair9,EMP0009,PC-FIN-009,company-intranet.local,0,0
H000497,2026-02-03 10:48:07,anjali.nair9,EMP0009,PC-FIN-009,google.com,0,0
H000498,2026-01-06 13:51:41,anjali.nair9,EMP0009,PC-FIN-009,atlassian.net,0,0
H000499,2026-01-24 09:23:26,anjali.nair9,EMP0009,PC-FIN-009,google.com,0,0
H000500,2026-01-31 08:25:22,anjali.nair9,EMP0009,PC-FIN-009,zoom.us,0,0
H000501,2026-01-25 16:38:11,anjali.nair9,EMP0009,PC-FIN-009,linkedin.com,0,0
H000502,2026-01-28 12:15:28,anjali.nair9,EMP0009,PC-FIN-009,linkedin.com,0,0
H000503,2026-02-13 15:44:48,anjali.nair9,EMP0009,PC-FIN-009,wikipedia.org,0,0
H000504,2026-02-02 11:09:54,anjali.nair9,EMP0009,PC-FIN-009,slack.com,0,0
H000505,2026-01-16 13:25:06,anjali.nair9,EMP0009,PC-FIN-009,github.com,0,0
H000506,2026-01-26 15:24:59,anjali.nair9,EMP0009,PC-FIN-009,linkedin.com,0,0
H000507,2026-02-04 08:01:23,anjali.nair9,EMP0009,PC-FIN-009,zoom.us,0,0
H000508,2026-02-01 08:06:12,anjali.nair9,EMP0009,PC-FIN-009,wikipedia.org,0,0
H000509,2026-02-03 11:18:52,anjali.nair9,EMP0009,PC-FIN-009,company-intranet.local,0,0
H000510,2026-01-11 14:13:43,anjali.nair9,EMP0009,PC-FIN-009,atlassian.net,0,0
H000511,2026-02-12 10:04:19,anjali.nair9,EMP0009,PC-FIN-009,atlassian.net,0,0
H000512,2026-01-26 16:11:31,anjali.nair9,EMP0009,PC-FIN-009,slack.com,0,0
H000513,2026-01-14 14:00:18,anjali.nair9,EMP0009,PC-FIN-009,office365.com,0,0
H000514,2026-01-05 15:26:49,anjali.nair9,EMP0009,PC-FIN-009,office365.com,0,0
H000515,2026-02-13 09:40:42,anjali.nair9,EMP0009,PC-FIN-009,office365.com,0,0
H000516,2026-01-24 08:32:14,anjali.nair9,EMP0009,PC-FIN-009,office365.com,0,0
H000517,2026-02-08 10:34:47,anjali.nair9,EMP0009,PC-FIN-009,slack.com,0,0
H000518,2026-01-14 16:26:16,anjali.nair9,EMP0009,PC-FIN-009,linkedin.com,0,0
H000519,2026-01-02 16:24:20,anjali.nair9,EMP0009,PC-FIN-009,slack.com,0,0
H000520,2026-02-04 21:24:37,anjali.nair9,EMP0009,PC-FIN-009,wikipedia.org,0,0
H000521,2026-01-31 18:13:24,anjali.nair9,EMP0009,PC-FIN-009,wikipedia.org,0,0
H000522,2026-01-15 00:17:34,sneha.joshi10,EMP0010,PC-ENG-010,stackoverflow.com,0,0
H000523,2026-02-01 14:58:41,sneha.joshi10,EMP0010,PC-ENG-010,stackoverflow.com,0,0
H000524,2026-01-26 14:44:53,sneha.joshi10,EMP0010,PC-ENG-010,office365.com,0,0
H000525,2026-01-23 13:11:47,sneha.joshi10,EMP0010,PC-ENG-010,github.com,0,0
H000526,2026-02-08 07:41:10,sneha.joshi10,EMP0010,PC-ENG-010,linkedin.com,0,0
H000527,2026-01-04 10:38:14,sneha.joshi10,EMP0010,PC-ENG-010,atlassian.net,0,0
H000528,2026-01-05 04:16:03,sneha.joshi10,EMP0010,PC-ENG-010,slack.com,0,0
H000529,2026-02-13 08:06:05,sneha.joshi10,EMP0010,PC-ENG-010,wikipedia.org,0,0
H000530,2026-01-29 08:32:10,sneha.joshi10,EMP0010,PC-ENG-010,atlassian.net,0,0
H000531,2026-01-31 07:12:01,sneha.joshi10,EMP0010,PC-ENG-010,office365.com,0,0
H000532,2026-02-04 07:44:37,sneha.joshi10,EMP0010,PC-ENG-010,slack.com,0,0
H000533,2026-02-11 05:52:30,sneha.joshi10,EMP0010,PC-ENG-010,zoom.us,0,0
H000534,2026-02-13 11:39:46,sneha.joshi10,EMP0010,PC-ENG-010,wikipedia.org,0,0
H000535,2026-02-11 09:36:30,sneha.joshi10,EMP0010,PC-ENG-010,atlassian.net,0,0
H000536,2026-02-07 13:39:38,sneha.joshi10,EMP0010,PC-ENG-010,company-intranet.local,0,0
H000537,2026-01-21 08:55:08,sneha.joshi10,EMP0010,PC-ENG-010,office365.com,0,0
H000538,2026-02-01 07:17:34,sneha.joshi10,EMP0010,PC-ENG-010,slack.com,0,0
H000539,2026-01-22 22:22:33,sneha.joshi10,EMP0010,PC-ENG-010,office365.com,0,0
H000540,2026-02-05 13:42:06,sneha.joshi10,EMP0010,PC-ENG-010,company-intranet.local,0,0
H000541,2026-01-28 07:13:40,sneha.joshi10,EMP0010,PC-ENG-010,zoom.us,0,0
H000542,2026-01-27 16:06:26,sneha.joshi10,EMP0010,PC-ENG-010,stackoverflow.com,0,0
H000543,2026-01-07 08:29:23,sneha.joshi10,EMP0010,PC-ENG-010,zoom.us,0,0
H000544,2026-01-29 15:47:55,sneha.joshi10,EMP0010,PC-ENG-010,slack.com,0,0
H000545,2026-01-07 11:19:38,sneha.joshi10,EMP0010,PC-ENG-010,slack.com,0,0
H000546,2026-01-14 12:35:32,sneha.joshi10,EMP0010,PC-ENG-010,office365.com,0,0
