id,date,user,employee_id,pc,filename,activity,sensitive_flag,off_hours_flag
F001000,2026-01-31 20:17:10,rohan.joshi55,EMP0055,PC-LEG-055,presentation.pptx,Copy,0,0
F001001,2026-01-29 17:01:49,rohan.joshi55,EMP0055,PC-LEG-055,budget.xlsx,Write,0,0
F001002,2026-01-25 08:35:32,rohan.joshi55,EMP0055,PC-LEG-055,design_spec.docx,Copy,0,0
F001003,2026-01-08 09:23:33,rohan.joshi55,EMP0055,PC-LEG-055,meeting_notes.pdf,Open,0,0
F001004,2026-01-18 16:33:51,rohan.joshi55,EMP0055,PC-LEG-055,meeting_notes.pdf,Write,0,0
F001005,2026-01-02 06:56:06,rohan.joshi55,EMP0055,PC-LEG-055,budget.xlsx,Rename,0,0
F001006,2026-01-17 15:48:42,rohan.joshi55,EMP0055,PC-LEG-055,source_code.py,Copy,0,0
F001007,2026-02-10 12:33:00,rohan.joshi55,EMP0055,PC-LEG-055,budget.xlsx,Open,0,0
F001008,2026-01-21 15:49:35,rohan.joshi55,EMP0055,PC-LEG-055,presentation.pptx,Rename,0,0
F001009,2026-01-01 11:11:06,rohan.joshi55,EMP0055,PC-LEG-055,design_spec.docx,Rename,0,0
F001010,2026-01-28 09:51:17,rohan.joshi55,EMP0055,PC-LEG-055,source_code.py,Copy,0,0
F001011,2026-02-10 11:53:38,rohan.joshi55,EMP0055,PC-LEG-055,source_code.py,Rename,0,0
F001012,2026-01-07 10:39:12,rohan.joshi55,EMP0055,PC-LEG-055,budget.xlsx,Rename,0,0
F001013,2026-01-03 16:22:30,rohan.joshi55,EMP0055,PC-LEG-055,timesheet.xlsx,Copy,0,0
F001014,2026-02-04 10:14:27,rohan.joshi55,EMP0055,PC-LEG-055,source_code.py,Open,0,0
F001015,2026-01-07 08:26:55,rajesh.iyer56,EMP0056,PC-FIN-056,report.docx,Copy,0,0
F001016,2026-01-30 23:04:06,rajesh.iyer56,EMP0056,PC-FIN-056,design_spec.docx,Write,0,0
F001017,2026-01-09 03:13:23,rajesh.iyer56,EMP0056,PC-FIN-056,employee_salaries.xlsx,Copy,1,1
F001018,2026-02-07 23:41:37,rajesh.iyer56,EMP0056,PC-FIN-056,presentation.pptx,Copy,0,0
F001019,2026-01-06 03:39:07,rajesh.iyer56,EMP0056,PC-FIN-056,employee_salaries.xlsx,Rename,1,1
F001020,2026-02-04 18:15:02,rajesh.iyer56,EMP0056,PC-FIN-056,presentation.pptx,Rename,0,0
F001021,2026-02-04 00:59:53,rajesh.iyer56,EMP0056,PC-FIN-056,server_credentials.txt,Copy,1,1
F001022,2026-01-22 03:59:36,rajesh.iyer56,EMP0056,PC-FIN-056,source_code_core.zip,Copy,1,1
F001023,2026-01-23 15:35:44,rajesh.iyer56,EMP0056,PC-FIN-056,budget.xlsx,Open,0,0
F001024,2026-01-07 13:42:17,rajesh.iyer56,EMP0056,PC-FIN-056,budget.xlsx,Copy,0,0
F001025,2026-01-11 00:46:11,rajesh.iyer56,EMP0056,PC-FIN-056,client_database.csv,Copy,1,1
F001026,2026-01-19 14:14:39,rajesh.iyer56,EMP0056,PC-FIN-056,budget.xlsx,Open,0,0
F001027,2026-01-14 10:48:56,manoj.mehta57,EMP0057,PC-FIN-057,timesheet.xlsx,Rename,0,0
F001028,2026-02-13 11:44:04,manoj.mehta57,EMP0057,PC-FIN-057,timesheet.xlsx,Copy,0,0
F001029,2026-01-31 10:10:23,manoj.mehta57,EMP0057,PC-FIN-057,report.docx,Copy,0,0
F001030,2026-02-13 16:26:06,manoj.mehta57,EMP0057,PC-FIN-057,report.docx,Copy,0,0
F001031,2026-01-14 06:26:06,manoj.mehta57,EMP0057,PC-FIN-057,presentation.pptx,Copy,0,0
F001032,2026-02-14 15:17:45,manoj.mehta57,EMP0057,PC-FIN-057,source_code.py,Rename,0,0
F001033,2026-01-29 08:38:34,manoj.mehta57,EMP0057,PC-FIN-057,design_spec.docx,Copy,0,0
F001034,2026-01-29 11:39:53,manoj.mehta57,EMP0057,PC-FIN-057,timesheet.xlsx,Write,0,0
F001035,2026-01-18 09:38:13,manoj.mehta57,EMP0057,PC-FIN-057,design_spec.docx,Open,0,0
F001036,2026-01-13 11:24:49,manoj.mehta57,EMP0057,PC-FIN-057,source_code.py,Write,0,0
F001037,2026-01-06 16:07:50,manoj.mehta57,EMP0057,PC-FIN-057,design_spec.docx,Copy,0,0
F001038,2026-01-04 09:44:34,manoj.mehta57,EMP0057,PC-FIN-057,timesheet.xlsx,Open,0,0
F001039,2026-02-05 11:58:41,manoj.mehta57,EMP0057,PC-FIN-057,source_code.py,Copy,0,0
F001040,2026-02-03 08:56:14,anjali.mehta58,EMP0058,PC-FIN-058,timesheet.xlsx,Copy,0,0
F001041,2026-01-16 17:32:54,anjali.mehta58,EMP0058,PC-FIN-058,source_code.py,Open,0,0
F001042,2026-01-16 12:05:21,anjali.mehta58,EMP0058,PC-FIN-058,source_code.py,Open,0,0
F001043,2026-01-17 09:35:08,anjali.mehta58,EMP0058,PC-FIN-058,timesheet.xlsx,Copy,0,0
F001044,2026-01-03 11:54:53,anjali.mehta58,EMP0058,PC-FIN-058,budget.xlsx,Copy,0,0
F001045,2026-01-15 14:05:33,anjali.mehta58,EMP0058,PC-FIN-058,budget.xlsx,Write,0,0
F001046,2026-01-05 11:40:34,anjali.mehta58,EMP0058,PC-FIN-058,report.docx,Rename,0,0
F001047,2026-01-30 08:17:54,anjali.mehta58,EMP0058,PC-FIN-058,meeting_notes.pdf,Open,0,0
F001048,2026-01-03 15:49:01,anjali.mehta58,EMP0058,PC-FIN-058,timesheet.xlsx,Open,0,0
F001049,2026-01-02 07:10:48,anjali.mehta58,EMP0058,PC-FIN-058,design_spec.docx,Open,0,0
F001050,2026-01-06 14:30:51,anjali.mehta58,EMP0058,PC-FIN-058,report.docx,Write,0,0
F001051,2026-01-04 15:47:38,deepak.naidu59,EMP0059,PC-ENG-059,report.docx,Copy,0,0
F001052,2026-01-23 09:43:07,deepak.naidu59,EMP0059,PC-ENG-059,timesheet.xlsx,Rename,0,0
F001053,2026-01-19 09:05:34,deepak.naidu59,EMP0059,PC-ENG-059,timesheet.xlsx,Copy,0,0
F001054,2026-02-08 14:34:30,deepak.naidu59,EMP0059,PC-ENG-059,meeting_notes.pdf,Write,0,0
F001055,2026-02-03 17:04:09,deepak.naidu59,EMP0059,PC-ENG-059,budget.xlsx,Rename,0,0
F001056,2026-02-02 13:02:20,deepak.naidu59,EMP0059,PC-ENG-059,presentation.pptx,Write,0,0
F001057,2026-01-03 12:29:01,deepak.naidu59,EMP0059,PC-ENG-059,report.docx,Open,0,0
F001058,2026-01-01 14:56:15,deepak.naidu59,EMP0059,PC-ENG-059,presentation.pptx,Rename,0,0
F001059,2026-02-10 10:23:46,deepak.naidu59,EMP0059,PC-ENG-059,source_code.py,Rename,0,0
F001060,2026-02-03 08:24:36,deepak.naidu59,EMP0059,PC-ENG-059,report.docx,Copy,0,0
F001061,2026-01-27 08:17:32,deepak.naidu59,EMP0059,PC-ENG-059,budget.xlsx,Rename,0,0
F001062,2026-01-24 14:23:19,deepak.naidu59,EMP0059,PC-ENG-059,timesheet.xlsx,Copy,0,0
F001063,2026-02-06 10:02:35,deepak.naidu59,EMP0059,PC-ENG-059,design_spec.docx,Open,0,0
F001064,2026-02-10 11:26:13,deepak.naidu59,EMP0059,PC-ENG-059,budget.xlsx,Write,0,0
F001065,2026-02-08 16:35:29,deepak.naidu59,EMP0059,PC-ENG-059,source_code.py,Rename,0,0
F001066,2026-01-02 15:49:40,deepak.naidu59,EMP0059,PC-ENG-059,timesheet.xlsx,Copy,0,0
F001067,2026-01-09 06:17:51,deepak.naidu59,EMP0059,PC-ENG-059,report.docx,Open,0,0
F001068,2026-01-26 09:33:07,deepak.naidu59,EMP0059,PC-ENG-059,source_code.py,Open,0,0
F001069,2026-01-17 13:16:54,deepak.naidu59,EMP0059,PC-ENG-059,design_spec.docx,Copy,0,0
F001070,2026-02-05 19:31:56,deepak.naidu59,EMP0059,PC-ENG-059,budget.xlsx,Copy,0,0
F001071,2026-01-25 14:12:33,deepak.naidu59,EMP0059,PC-ENG-059,design_spec.docx,Open,0,0
F001072,2026-01-18 09:43:04,manoj.sharma60,EMP0060,PC-ENG-060,budget.xlsx,Write,0,0
F001073,2026-02-09 14:46:10,manoj.sharma60,EMP0060,PC-ENG-060,source_code.py,Rename,0,0
F001074,2026-01-27 09:01:15,manoj.sharma60,EMP0060,PC-ENG-060,presentation.pptx,Copy,0,0
F001075,2026-01-24 14:54:33,manoj.sharma60,EMP0060,PC-ENG-060,presentation.pptx,Copy,0,0
F001076,2026-01-07 09:49:16,manoj.sharma60,EMP0060,PC-ENG-060,report.docx,Write,0,0
F001077,2026-01-03 15:18:40,manoj.sharma60,EMP0060,PC-ENG-060,presentation.pptx,Copy,0,0
F001078,2026-01-23 19:23:48,manoj.sharma60,EMP0060,PC-ENG-060,meeting_notes.pdf,Open,0,0
F001079,2026-01-12 11:14:46,manoj.sharma60,EMP0060,PC-ENG-060,design_spec.docx,Rename,0,0
F001080,2026-01-22 12:11:18,manoj.sharma60,EMP0060,PC-ENG-060,budget.xlsx,Open,0,0
F001081,2026-02-12 07:24:19,manoj.sharma60,EMP0060,PC-ENG-060,presentation.pptx,Rename,0,0
F001082,2026-01-19 12:52:33,manoj.sharma60,EMP0060,PC-ENG-060,source_code.py,Open,0,0
F001083,2026-01-15 14:23:15,manoj.sharma60,EMP0060,PC-ENG-060,source_code.py,Copy,0,0
F001084,2026-01-18 10:08:29,manoj.sharma60,EMP0060,PC-ENG-060,source_code.py,Open,0,0
F001085,2026-02-13 14:02:18,manoj.sharma60,EMP0060,PC-ENG-060,design_spec.docx,Open,0,0
F001086,2026-01-19 09:58:13,manoj.sharma60,EMP0060,PC-ENG-060,budget.xlsx,Rename,0,0
F001087,2026-01-13 16:16:37,manoj.sharma60,EMP0060,PC-ENG-060,meeting_notes.pdf,Open,0,0
F001088,2026-01-26 14:51:09,manoj.sharma60,EMP0060,PC-ENG-060,timesheet.xlsx,Open,0,0
F001089,2026-01-06 07:38:29,manoj.sharma60,EMP0060,PC-ENG-060,source_code.py,Write,0,0
F001090,2026-01-08 12:38:12,manoj.sharma60,EMP0060,PC-ENG-060,budget.xlsx,Open,0,0
F001091,2026-02-10 14:31:13,manoj.sharma60,EMP0060,PC-ENG-060,budget.xlsx,Write,0,0
F001092,2026-02-11 10:14:02,manoj.sharma60,EMP0060,PC-ENG-060,presentation.pptx,Open,0,0
F001093,2026-01-05 19:58:48,manoj.sharma60,EMP0060,PC-ENG-060,source_code.py,Write,0,0
